timestamp,value,metric_name,instance,job,job_name,namespace,owner_is_controller,owner_kind,owner_name
2025-06-25 07:30:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180610,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:31:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180610,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:31:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180611,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:32:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180611,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:32:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180612,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:33:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180612,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:33:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180613,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:34:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180613,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:34:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180614,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:35:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180614,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:35:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180615,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:36:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180615,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:36:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180616,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:37:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180616,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:37:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180617,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:38:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180617,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:38:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180618,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:39:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180618,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:39:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180619,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:40:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180619,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:40:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180620,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:41:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180620,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:41:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180621,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:42:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180621,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:42:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180622,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:43:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180622,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:43:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180623,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:44:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180623,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:44:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180624,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:45:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180624,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:45:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180625,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:46:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180625,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:46:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180626,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:47:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180626,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:47:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180627,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:48:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180627,nimbusguard,true,CronJob,traffic-simulator
