timestamp,value,metric_name,container,instance,job,namespace,pod,reason,uid
2025-06-25 11:17:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,traffic-simulator-29180837-24j4l,PodInitializing,fdecfc2d-1024-4ad4-b08e-650bd08e34d2
2025-06-25 11:18:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,traffic-simulator-29180837-24j4l,PodInitializing,fdecfc2d-1024-4ad4-b08e-650bd08e34d2
2025-06-25 11:19:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,traffic-simulator-29180837-24j4l,PodInitializing,fdecfc2d-1024-4ad4-b08e-650bd08e34d2
2025-06-25 11:20:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,traffic-simulator-29180837-24j4l,PodInitializing,fdecfc2d-1024-4ad4-b08e-650bd08e34d2
2025-06-25 11:21:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,traffic-simulator-29180837-24j4l,PodInitializing,fdecfc2d-1024-4ad4-b08e-650bd08e34d2
2025-06-25 22:03:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,traffic-simulator-29181468-fxjkz,PodInitializing,dacc2316-6285-4a09-8306-7cb027848eb5
2025-06-25 22:04:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,traffic-simulator-29181468-fxjkz,PodInitializing,dacc2316-6285-4a09-8306-7cb027848eb5
2025-06-25 22:05:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,traffic-simulator-29181468-fxjkz,PodInitializing,dacc2316-6285-4a09-8306-7cb027848eb5
2025-06-25 22:06:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,traffic-simulator-29181468-fxjkz,PodInitializing,dacc2316-6285-4a09-8306-7cb027848eb5
2025-06-25 22:07:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,traffic-simulator-29181468-fxjkz,PodInitializing,dacc2316-6285-4a09-8306-7cb027848eb5
2025-06-26 01:32:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,traffic-simulator-29181692-nqkff,PodInitializing,b0838e09-7e95-4f83-a42a-feb4f024206e
2025-06-26 03:40:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,traffic-simulator-29181820-zwfqf,PodInitializing,61ce7b54-5245-44cb-8fb2-15d91bbd8913
2025-06-26 03:41:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,traffic-simulator-29181820-zwfqf,PodInitializing,61ce7b54-5245-44cb-8fb2-15d91bbd8913
2025-06-26 03:42:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,traffic-simulator-29181820-zwfqf,PodInitializing,61ce7b54-5245-44cb-8fb2-15d91bbd8913
2025-06-26 03:43:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,traffic-simulator-29181820-zwfqf,PodInitializing,61ce7b54-5245-44cb-8fb2-15d91bbd8913
2025-06-26 03:44:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,traffic-simulator-29181820-zwfqf,PodInitializing,61ce7b54-5245-44cb-8fb2-15d91bbd8913
2025-06-26 06:35:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,traffic-simulator-29181995-t2rg5,PodInitializing,d1a32f95-d6a4-4331-beeb-472842611b22
2025-06-25 11:17:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29180837-24j4l,PodInitializing,fdecfc2d-1024-4ad4-b08e-650bd08e34d2
2025-06-25 11:18:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29180837-24j4l,PodInitializing,fdecfc2d-1024-4ad4-b08e-650bd08e34d2
2025-06-25 11:19:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29180837-24j4l,PodInitializing,fdecfc2d-1024-4ad4-b08e-650bd08e34d2
2025-06-25 11:20:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29180837-24j4l,PodInitializing,fdecfc2d-1024-4ad4-b08e-650bd08e34d2
2025-06-25 11:21:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29180837-24j4l,PodInitializing,fdecfc2d-1024-4ad4-b08e-650bd08e34d2
2025-06-25 12:07:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29180887-nznls,PodInitializing,beb400c2-88f0-49e7-9510-94c9ba39a417
2025-06-25 12:08:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29180887-nznls,PodInitializing,beb400c2-88f0-49e7-9510-94c9ba39a417
2025-06-25 12:09:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29180887-nznls,PodInitializing,beb400c2-88f0-49e7-9510-94c9ba39a417
2025-06-25 12:10:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29180887-nznls,PodInitializing,beb400c2-88f0-49e7-9510-94c9ba39a417
2025-06-25 12:11:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29180887-nznls,PodInitializing,beb400c2-88f0-49e7-9510-94c9ba39a417
2025-06-25 12:23:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29180902-vx6z6,PodInitializing,fead3812-1759-4684-918d-8a26df386b4f
2025-06-25 12:24:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29180902-vx6z6,PodInitializing,fead3812-1759-4684-918d-8a26df386b4f
2025-06-25 12:25:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29180902-vx6z6,PodInitializing,fead3812-1759-4684-918d-8a26df386b4f
2025-06-25 12:26:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29180902-vx6z6,PodInitializing,fead3812-1759-4684-918d-8a26df386b4f
2025-06-25 12:27:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29180902-vx6z6,PodInitializing,fead3812-1759-4684-918d-8a26df386b4f
2025-06-25 20:28:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29181388-s4jc9,PodInitializing,4317c6d8-0d38-4243-923b-10145e0b128c
2025-06-25 20:29:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29181388-s4jc9,PodInitializing,4317c6d8-0d38-4243-923b-10145e0b128c
2025-06-25 20:30:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29181388-s4jc9,PodInitializing,4317c6d8-0d38-4243-923b-10145e0b128c
2025-06-25 20:31:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29181388-s4jc9,PodInitializing,4317c6d8-0d38-4243-923b-10145e0b128c
2025-06-25 20:32:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29181388-s4jc9,PodInitializing,4317c6d8-0d38-4243-923b-10145e0b128c
2025-06-25 21:00:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29181420-p5qj2,PodInitializing,d7817d41-dc4b-4577-9ade-84d465a4dd32
2025-06-25 21:01:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29181420-p5qj2,PodInitializing,d7817d41-dc4b-4577-9ade-84d465a4dd32
2025-06-25 21:02:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29181420-p5qj2,PodInitializing,d7817d41-dc4b-4577-9ade-84d465a4dd32
2025-06-25 21:03:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29181420-p5qj2,PodInitializing,d7817d41-dc4b-4577-9ade-84d465a4dd32
2025-06-25 21:04:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29181420-p5qj2,PodInitializing,d7817d41-dc4b-4577-9ade-84d465a4dd32
2025-06-25 21:15:54,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29181435-bc8hj,PodInitializing,01f83f8d-8424-4f7e-9860-a1446c07dac4
