timestamp,value,metric_name,component_id,component_path,instance,job,scrape_job
2025-06-25 06:56:54,64804,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 06:57:54,64804,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 06:58:54,67854,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 06:59:54,67854,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:00:54,67854,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:01:54,77004,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:02:54,77004,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:03:54,77004,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:04:54,77004,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:05:54,77004,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:06:54,77004,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:07:54,77004,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:08:54,77004,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:09:54,76569,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:10:54,77004,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:11:54,77004,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:12:54,77004,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:13:54,77004,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:14:54,77004,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:15:54,77004,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:16:54,77004,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:17:54,77004,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:18:54,77004,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:19:54,77004,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:20:54,77004,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:21:54,77004,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:22:54,77004,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:23:54,77004,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:24:54,77004,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:25:54,77004,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:26:54,65894,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:27:54,76569,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:28:54,64804,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:29:54,64804,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:30:54,72429,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:31:54,72429,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:32:54,80054,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:33:54,86154,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:34:54,91819,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:35:54,134954,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
2025-06-25 07:36:54,134954,prometheus_target_metadata_cache_bytes,prometheus.scrape.annotated_pods,/,alloy:8080,alloy-metrics,prometheus.scrape.annotated_pods
