timestamp,value,metric_name,certificatesigningrequest,condition,instance,job,signer_name
2025-06-25 18:34:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 18:35:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 18:36:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 18:37:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 18:38:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 18:39:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 18:40:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 18:41:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 18:42:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 18:43:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 18:44:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 18:45:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 18:46:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 18:47:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 18:48:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 18:49:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 18:50:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 18:51:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 18:52:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 18:53:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 18:54:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 18:55:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 18:56:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 18:57:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 18:58:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 18:59:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:00:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:01:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:02:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:03:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:04:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:05:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:06:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:07:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:08:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:09:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:10:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:11:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:12:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:13:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:14:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:15:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:16:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:17:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:18:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:19:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:20:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:21:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:22:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:23:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:24:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:25:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:26:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:27:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:28:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:29:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:30:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:31:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:32:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:33:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:34:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:35:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:36:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:37:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:38:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:39:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:40:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:41:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:42:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:43:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:44:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:45:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 19:46:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,10.244.1.5:8080,prometheus.scrape.annotated_pods,kubernetes.io/kubelet-serving
2025-06-25 18:15:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:16:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:17:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:18:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:19:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:20:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:21:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:22:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:23:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:24:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:25:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:26:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:27:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:28:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:29:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:30:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:31:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:32:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:33:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:34:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:35:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:36:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:37:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:38:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:39:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:40:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:41:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:42:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:43:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:44:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:45:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:46:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:47:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:48:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:49:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:50:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:51:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:52:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:53:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:54:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:55:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:56:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:57:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:58:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 18:59:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 19:00:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 19:01:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 19:02:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 19:03:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 19:04:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 19:05:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 19:06:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 19:07:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 19:08:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 19:09:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 19:10:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
2025-06-25 19:11:54,1,kube_certificatesigningrequest_condition,cache-server.kubeflow,approved,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,kubernetes.io/kubelet-serving
