timestamp,value,metric_name,cronjob,instance,job,namespace
2025-06-25 06:56:54,1750834560,kube_cronjob_status_last_schedule_time,traffic-simulator,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-06-25 06:57:54,1750834620,kube_cronjob_status_last_schedule_time,traffic-simulator,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-06-25 06:58:54,1750834680,kube_cronjob_status_last_schedule_time,traffic-simulator,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-06-25 06:59:54,1750834740,kube_cronjob_status_last_schedule_time,traffic-simulator,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-06-25 07:00:54,1750834800,kube_cronjob_status_last_schedule_time,traffic-simulator,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-06-25 07:01:54,1750834860,kube_cronjob_status_last_schedule_time,traffic-simulator,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-06-25 07:02:54,1750834920,kube_cronjob_status_last_schedule_time,traffic-simulator,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-06-25 07:03:54,1750834980,kube_cronjob_status_last_schedule_time,traffic-simulator,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-06-25 07:04:54,1750835040,kube_cronjob_status_last_schedule_time,traffic-simulator,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-06-25 07:05:54,1750835100,kube_cronjob_status_last_schedule_time,traffic-simulator,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-06-25 07:06:54,1750835160,kube_cronjob_status_last_schedule_time,traffic-simulator,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-06-25 07:07:54,1750835220,kube_cronjob_status_last_schedule_time,traffic-simulator,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-06-25 07:08:54,1750835280,kube_cronjob_status_last_schedule_time,traffic-simulator,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-06-25 07:09:54,1750835340,kube_cronjob_status_last_schedule_time,traffic-simulator,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-06-25 07:10:54,1750835400,kube_cronjob_status_last_schedule_time,traffic-simulator,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-06-25 07:11:54,1750835460,kube_cronjob_status_last_schedule_time,traffic-simulator,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard
