timestamp,value,metric_name,cpu,instance,job
2025-06-25 06:56:54,518234,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 06:57:54,524006,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 06:58:54,529460,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 06:59:54,535085,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:00:54,540915,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:01:54,549014,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:02:54,556018,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:03:54,563407,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:04:54,569382,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:05:54,576472,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:06:54,583593,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:07:54,590704,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:08:54,598994,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:09:54,610749,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:10:54,618734,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:11:54,625931,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:12:54,633818,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:13:54,641746,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:14:54,648491,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-06-25 07:15:54,656349,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
