timestamp,value,metric_name,component_id,component_path,host,instance,job
2025-06-25 06:56:54,187633,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-06-25 06:57:54,217835,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-06-25 06:58:54,257728,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-06-25 06:59:54,298425,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-06-25 07:00:54,344670,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-06-25 07:01:54,406955,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-06-25 07:02:54,462576,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-06-25 07:03:54,515526,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-06-25 07:04:54,559279,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-06-25 07:05:54,614011,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-06-25 07:06:54,670903,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-06-25 07:07:54,727029,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-06-25 07:08:54,782300,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-06-25 07:09:54,876125,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-06-25 07:10:54,924509,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-06-25 07:11:54,988685,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-06-25 07:12:54,1047581,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-06-25 07:13:54,1106902,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-06-25 07:14:54,1163761,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-06-25 07:15:54,1229805,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-06-25 07:16:54,1291797,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-06-25 07:17:54,1350318,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-06-25 07:18:54,1401814,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-06-25 07:19:54,1455009,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-06-25 07:20:54,1513505,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-06-25 07:21:54,1580426,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-06-25 07:22:54,1638858,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-06-25 07:23:54,1697894,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
