timestamp,value,metric_name,device,fstype,instance,job,mountpoint
2025-07-05 07:18:06,15596667,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:19:06,15596702,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:20:06,15596699,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:21:06,15596693,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:22:06,15596687,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:23:06,15596674,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:24:06,15596687,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:25:06,15596681,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:26:06,15596614,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:27:06,15594772,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:28:06,15594699,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:29:06,15594644,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:30:06,15591131,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:31:06,15591086,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:32:06,15591020,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:33:06,15590960,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:34:06,15589049,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:35:06,15589026,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:36:06,15588965,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:37:06,15588955,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:38:06,15588949,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:39:06,15588937,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:40:06,15588913,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:41:06,15588913,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:42:06,15588919,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:43:06,15588529,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:18:06,15596662,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:19:06,15596702,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:20:06,15596699,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:21:06,15596693,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:22:06,15596687,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:23:06,15596674,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:24:06,15596687,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:25:06,15596681,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:26:06,15596614,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
