timestamp,value,metric_name,instance,job,listener_name
2025-07-05 07:17:44,8,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:18:44,14,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:19:44,14,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:20:44,14,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:21:44,14,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:22:44,14,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:23:44,14,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:24:44,14,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:25:44,14,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:26:44,14,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:27:44,14,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:28:44,14,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:29:44,14,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:30:44,14,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:31:44,14,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:32:44,14,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:33:44,14,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:34:44,14,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:35:44,14,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:36:44,14,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:37:44,14,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:38:44,14,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:39:44,14,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:40:44,14,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:41:44,14,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:42:44,14,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:43:44,22,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:44:44,22,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:45:44,22,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:46:44,22,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:47:44,22,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:48:44,22,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:49:44,22,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:50:44,22,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-05 07:51:44,22,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
