timestamp,value,metric_name,instance,job,type
2025-07-05 09:04:44,3837053,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:05:44,3869884,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:06:44,3902523,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:07:44,3939314,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:08:44,3979626,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:09:44,4016262,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:10:44,4056318,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:11:44,4099256,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:12:44,4140048,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:13:44,4175407,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:14:44,4214232,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:15:44,4253342,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:16:44,4291111,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:17:44,4330227,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:18:44,4372953,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:19:44,4414414,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:20:44,4453350,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:21:44,4492451,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:22:44,4531247,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:23:44,4569561,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:24:44,4608930,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:25:44,4644603,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:26:44,4684676,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:27:44,4720424,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:28:44,4755666,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:29:44,4792581,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:30:44,4833431,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:31:44,4874611,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:32:44,4913246,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:33:44,4950813,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:34:44,4989213,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:35:44,5028692,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:36:44,5065282,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:37:44,5102002,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:38:44,5138021,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:39:44,5173059,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:40:44,5207009,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:41:44,5241920,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:42:44,5282906,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:43:44,5322551,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:44:44,5359556,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:45:44,5400853,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:46:44,5441199,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
