timestamp,value,metric_name,cronjob,instance,job,namespace
2025-07-05 07:26:44,3327,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:27:44,3434,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:28:44,3631,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:29:44,3829,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:30:44,4162,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:31:44,4333,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:32:44,4627,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:33:44,4906,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:34:44,5206,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:35:44,5472,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:36:44,5668,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:37:44,5902,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:38:44,6157,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:39:44,6392,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:40:44,6621,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:41:44,6864,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:42:44,7079,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:43:44,7426,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:44:44,7763,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:45:44,8075,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:46:44,8294,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:47:44,8603,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:48:44,8892,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:49:44,9217,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:50:44,9437,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:51:44,9731,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:52:44,10102,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:53:44,10273,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:54:44,10652,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:55:44,10941,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:56:44,11112,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:57:44,11510,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:58:44,11840,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 07:59:44,12120,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:00:44,12383,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:01:44,12693,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:02:44,12919,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:03:44,13133,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:04:44,13470,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:05:44,13700,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:06:44,14106,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:07:44,14402,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:08:44,14733,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:09:44,15013,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:10:44,15396,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:11:44,15710,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:12:44,15960,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:13:44,16226,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:14:44,16512,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:15:44,16835,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:16:44,17182,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:17:44,17425,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:18:44,17679,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:19:44,17826,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:20:44,18291,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:21:44,18602,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:22:44,18849,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:23:44,19170,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:24:44,19426,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:25:44,19734,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:26:44,19954,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:27:44,20214,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:28:44,20475,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:29:44,20744,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:30:44,20995,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:31:44,21252,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:32:44,21429,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:33:44,21798,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:34:44,22103,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:35:44,22355,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:36:44,22624,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:37:44,22975,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:38:44,23362,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:39:44,23695,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:40:44,23917,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:41:44,24135,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
2025-07-05 08:42:44,24478,kube_cronjob_metadata_resource_version,load-generator-prod,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard
