timestamp,value,metric_name,instance,job,job_name,namespace,owner_is_controller,owner_kind,owner_name
2025-07-05 07:39:06,1,kube_job_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-generator-prod-29195018,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 07:40:06,1,kube_job_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-generator-prod-29195018,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 07:39:06,1,kube_job_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-generator-prod-29195019,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 07:40:06,1,kube_job_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-generator-prod-29195019,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 07:41:06,1,kube_job_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-generator-prod-29195019,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 07:40:06,1,kube_job_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-generator-prod-29195020,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 07:41:06,1,kube_job_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-generator-prod-29195020,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 07:42:06,1,kube_job_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-generator-prod-29195020,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 07:41:06,1,kube_job_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-generator-prod-29195021,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 07:42:06,1,kube_job_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-generator-prod-29195021,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 07:43:06,1,kube_job_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-generator-prod-29195021,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 07:42:06,1,kube_job_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-generator-prod-29195022,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 07:43:06,1,kube_job_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-generator-prod-29195022,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 07:43:06,1,kube_job_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-generator-prod-29195023,nimbusguard,true,CronJob,load-generator-prod
