timestamp,value,metric_name,device,fstype,instance,job,mountpoint
2025-07-05 07:18:06,208418791424,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:19:06,208418320384,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:20:06,208427008000,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:21:06,208426102784,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:22:06,208425213952,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:23:06,208424345600,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:24:06,208423469056,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:25:06,208422932480,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:26:06,208420618240,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:27:06,208368939008,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:28:06,208368226304,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:29:06,208367738880,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:30:06,208307355648,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:31:06,208306298880,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:32:06,208304037888,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:33:06,208303878144,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:34:06,208250646528,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:35:06,208249651200,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:36:06,208246886400,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:37:06,208247312384,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:38:06,208245665792,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:39:06,208244649984,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:40:06,208242618368,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:41:06,208241799168,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:42:06,208242778112,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:43:06,208239800320,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:18:06,208418021376,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:19:06,208418213888,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:20:06,208426893312,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:21:06,208426004480,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:22:06,208425136128,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:23:06,208424214528,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:24:06,208423424000,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:25:06,208422883328,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:26:06,208420569088,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:27:06,208369180672,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:28:06,208368177152,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:29:06,208367689728,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:30:06,208307281920,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:31:06,208306237440,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:32:06,208305029120,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:33:06,208303808512,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:34:06,208250593280,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-05 07:35:06,208249589760,node_filesystem_free_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
