timestamp,value,metric_name,container,instance,job,namespace,node,pod,resource,uid,unit
2025-07-05 07:18:06,0.25,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:19:06,0.25,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:20:06,0.25,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:21:06,0.25,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:22:06,0.25,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:23:06,0.25,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:24:06,0.25,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:25:06,0.25,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:26:06,0.25,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:27:06,0.25,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
