timestamp,value,metric_name,horizontalpodautoscaler,instance,job,metric_target_type,namespace
2025-07-05 07:32:06,0.168,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:33:06,0.334,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:34:06,0.244,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:35:06,0.215,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:36:06,0.126,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:37:06,0.215,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:38:06,0.251,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:39:06,0.105,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:40:06,0.219,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:41:06,0.201,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:42:06,0.251,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:43:06,0.101,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:18:06,2.0,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:19:06,2.0,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:20:06,2.0,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:21:06,2.0,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:22:06,2.0,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:23:06,3.0,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:24:06,3.0,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:25:06,2.0,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:26:06,2.0,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:27:06,139.0,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:28:06,250.0,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:29:06,250.0,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:30:06,250.0,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:31:06,250.0,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:32:06,84.0,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:33:06,167.0,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:34:06,122.0,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:35:06,107.0,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:36:06,63.0,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:37:06,107.0,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:38:06,125.0,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:39:06,52.0,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:40:06,109.0,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:41:06,100.0,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:42:06,125.0,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:43:06,50.0,cpu,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:18:06,48988160.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:19:06,49020928.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:20:06,49057792.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:21:06,49070080.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:22:06,49082368.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:23:06,45920256.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:24:06,45924352.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:25:06,45924352.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:26:06,45932544.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:27:06,288382976.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:28:06,166612992.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:29:06,60506112.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:30:06,982814720.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:31:06,401838080.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:32:06,139987968.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:33:06,106147840.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:34:06,155414528.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:35:06,435242496.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:36:06,92151296.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:37:06,213792475.428,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:38:06,285147818.666,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:39:06,57283379.2,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:40:06,151248310.857,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:41:06,131883008.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:42:06,67408554.666,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:43:06,198145638.4,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,average,nimbusguard
2025-07-05 07:18:06,9.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:19:06,9.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:20:06,9.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:21:06,9.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:22:06,9.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:23:06,8.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:24:06,8.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:25:06,8.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:26:06,8.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:27:06,53.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:28:06,31.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:29:06,11.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:30:06,183.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:31:06,74.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:32:06,26.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:33:06,19.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:34:06,28.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:35:06,81.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:36:06,17.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:37:06,39.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:38:06,53.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:39:06,10.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:40:06,28.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:41:06,24.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:42:06,12.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:43:06,36.0,memory,consumer-hpa-baseline,10.244.2.7:8080,prometheus.scrape.annotated_pods,utilization,nimbusguard
2025-07-05 07:18:06,0.005,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:19:06,0.006,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:20:06,0.006,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:21:06,0.005,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:22:06,0.004,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:23:06,0.005,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:24:06,0.006,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:25:06,0.005,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:26:06,0.005,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:27:06,0.007,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:28:06,0.501,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:29:06,0.499,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:30:06,0.14,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:31:06,0.5,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:32:06,0.008,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:33:06,0.251,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:34:06,0.215,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:35:06,0.002,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:36:06,0.126,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:37:06,0.133,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:38:06,0.251,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:39:06,0.092,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:40:06,0.215,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:41:06,0.171,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:42:06,0.251,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:43:06,0.047,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:18:06,2.0,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,utilization,nimbusguard
2025-07-05 07:19:06,3.0,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,utilization,nimbusguard
2025-07-05 07:20:06,3.0,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,utilization,nimbusguard
2025-07-05 07:21:06,2.0,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,utilization,nimbusguard
2025-07-05 07:22:06,2.0,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,utilization,nimbusguard
2025-07-05 07:23:06,2.0,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,utilization,nimbusguard
2025-07-05 07:24:06,3.0,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,utilization,nimbusguard
2025-07-05 07:25:06,2.0,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,utilization,nimbusguard
2025-07-05 07:26:06,2.0,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,utilization,nimbusguard
2025-07-05 07:27:06,3.0,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,utilization,nimbusguard
2025-07-05 07:28:06,250.0,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,utilization,nimbusguard
2025-07-05 07:29:06,249.0,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,utilization,nimbusguard
2025-07-05 07:30:06,70.0,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,utilization,nimbusguard
2025-07-05 07:31:06,250.0,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,utilization,nimbusguard
2025-07-05 07:32:06,4.0,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,utilization,nimbusguard
2025-07-05 07:33:06,125.0,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,utilization,nimbusguard
2025-07-05 07:34:06,107.0,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,utilization,nimbusguard
2025-07-05 07:35:06,1.0,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,utilization,nimbusguard
2025-07-05 07:36:06,63.0,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,utilization,nimbusguard
2025-07-05 07:37:06,66.0,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,utilization,nimbusguard
2025-07-05 07:38:06,125.0,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,utilization,nimbusguard
2025-07-05 07:39:06,46.0,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,utilization,nimbusguard
2025-07-05 07:40:06,107.0,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,utilization,nimbusguard
2025-07-05 07:41:06,85.0,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,utilization,nimbusguard
2025-07-05 07:42:06,125.0,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,utilization,nimbusguard
2025-07-05 07:43:06,23.0,cpu,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,utilization,nimbusguard
2025-07-05 07:18:06,48988160.0,memory,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:19:06,49037312.0,memory,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:20:06,49065984.0,memory,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:21:06,49065984.0,memory,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:22:06,49078272.0,memory,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:23:06,45916160.0,memory,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:24:06,45924352.0,memory,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:25:06,45928448.0,memory,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:26:06,45936640.0,memory,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:27:06,288378880.0,memory,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:28:06,166612992.0,memory,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:29:06,229036032.0,memory,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:30:06,48690517.333,memory,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:31:06,643685034.666,memory,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:32:06,192512000.0,memory,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:33:06,202022912.0,memory,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:34:06,255459328.0,memory,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:35:06,49880064.0,memory,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:36:06,120391680.0,memory,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:37:06,268428288.0,memory,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:38:06,380810581.333,memory,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:39:06,96365909.333,memory,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:40:06,262233526.857,memory,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:41:06,203459925.333,memory,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:42:06,175403008.0,memory,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:43:06,124021208.615,memory,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,average,nimbusguard
2025-07-05 07:18:06,9.0,memory,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,utilization,nimbusguard
2025-07-05 07:19:06,9.0,memory,consumer-hpa-baseline,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,utilization,nimbusguard
