timestamp,value,metric_name,instance,job
2025-07-05 07:18:06,218341376,node_memory_Buffers_bytes,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-05 07:19:06,219381760,node_memory_Buffers_bytes,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-05 07:20:06,220217344,node_memory_Buffers_bytes,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-05 07:21:06,221114368,node_memory_Buffers_bytes,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-05 07:22:06,222011392,node_memory_Buffers_bytes,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-05 07:23:06,222949376,node_memory_Buffers_bytes,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-05 07:24:06,223662080,node_memory_Buffers_bytes,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-05 07:25:06,224157696,node_memory_Buffers_bytes,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-05 07:26:06,226512896,node_memory_Buffers_bytes,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-05 07:27:06,229912576,node_memory_Buffers_bytes,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-05 07:28:06,231124992,node_memory_Buffers_bytes,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-05 07:29:06,232595456,node_memory_Buffers_bytes,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-05 07:30:06,183857152,node_memory_Buffers_bytes,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-05 07:31:06,182075392,node_memory_Buffers_bytes,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-05 07:32:06,181121024,node_memory_Buffers_bytes,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-05 07:33:06,182771712,node_memory_Buffers_bytes,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-05 07:34:06,187158528,node_memory_Buffers_bytes,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-05 07:35:06,169787392,node_memory_Buffers_bytes,172.18.0.2:9100,prometheus.scrape.annotated_pods
