timestamp,value,metric_name,component_id,component_path,instance,job,le,remote_name,url
2025-07-12 05:30:28,205,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,+Inf,6fb2dc,http://prometheus:9090/api/v1/write
2025-07-12 05:31:28,448,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,+Inf,6fb2dc,http://prometheus:9090/api/v1/write
2025-07-12 05:32:28,695,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,+Inf,6fb2dc,http://prometheus:9090/api/v1/write
2025-07-12 05:33:28,963,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,+Inf,6fb2dc,http://prometheus:9090/api/v1/write
2025-07-12 05:34:28,1255,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,+Inf,6fb2dc,http://prometheus:9090/api/v1/write
2025-07-12 05:35:28,1563,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,+Inf,6fb2dc,http://prometheus:9090/api/v1/write
2025-07-12 05:36:28,1884,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,+Inf,6fb2dc,http://prometheus:9090/api/v1/write
2025-07-12 05:37:28,2042,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,+Inf,6fb2dc,http://prometheus:9090/api/v1/write
2025-07-12 05:38:28,2042,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,+Inf,6fb2dc,http://prometheus:9090/api/v1/write
2025-07-12 05:39:28,2042,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,+Inf,6fb2dc,http://prometheus:9090/api/v1/write
