timestamp,value,metric_name,collector,instance,job
2025-07-12 05:30:28,0.000212625,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:31:28,0.000154917,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:32:28,0.000141042,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:33:28,0.000164667,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:34:28,0.000368458,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:35:28,0.000308833,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:36:28,0.0002145,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:37:28,0.000198167,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:38:28,0.000198167,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:39:28,0.000198167,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:40:28,0.000198167,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:41:28,0.000198167,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:42:28,0.000198041,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:43:28,0.000149625,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:44:28,0.000187625,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:45:28,0.002952208,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:46:28,0.003711667,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:47:28,0.000137458,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:48:28,0.000300916,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:49:28,0.008614625,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:50:28,0.000190167,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:51:28,0.000314625,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:52:28,0.000162375,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:53:28,0.000226666,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:54:28,0.0002015,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:55:28,0.000249083,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:56:28,0.000184792,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:57:28,0.0001755,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:58:28,0.000348709,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:59:28,0.000210125,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 06:00:28,0.004346083,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 06:01:28,0.000223625,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 06:02:28,0.000132167,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 06:03:28,0.000251416,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 06:04:28,0.000161917,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 06:05:28,0.000138208,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 06:06:28,0.000193209,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 06:07:28,0.000171209,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 06:08:28,0.000304375,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 06:09:28,0.000204167,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 06:10:28,0.00012025,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 06:11:28,0.000213166,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 06:12:28,0.000147458,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 06:13:28,0.00013875,node_scrape_collector_duration_seconds,arp,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:29:28,0.0007715,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:30:28,0.000400459,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:31:28,0.000122208,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:32:28,0.000142041,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:33:28,0.000222917,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:34:28,0.000169,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:35:28,0.001467209,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:36:28,0.000127792,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:37:28,0.000135458,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:38:28,0.000135458,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:39:28,0.000135458,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:40:28,0.000135458,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:41:28,0.000135458,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:42:28,0.000124333,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:43:28,0.000146167,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:44:28,0.000198625,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:45:28,0.000133292,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:46:28,0.001464291,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:47:28,0.000136833,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:48:28,0.000271917,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:49:28,0.001379541,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:50:28,0.000135542,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:51:28,0.000777208,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:52:28,0.000126625,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:53:28,0.000265041,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:54:28,0.0001285,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:55:28,0.000298292,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:56:28,0.000148625,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:57:28,0.000127792,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:58:28,0.000148958,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:59:28,0.000241208,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 06:00:28,0.000127584,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 06:01:28,0.000168667,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 06:02:28,0.0001265,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 06:03:28,0.000197208,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 06:04:28,0.000200709,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 06:05:28,0.000157042,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 06:06:28,0.000264834,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 06:07:28,0.000154333,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 06:08:28,0.000225166,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 06:09:28,0.000256125,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 06:10:28,0.000341042,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 06:11:28,0.000130917,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 06:12:28,0.000165708,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 06:13:28,0.000278125,node_scrape_collector_duration_seconds,arp,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:29:28,0.000227458,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:30:28,0.000265375,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:31:28,0.000165,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:32:28,0.00016075,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:33:28,0.000133875,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:34:28,0.000169417,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:35:28,0.000206208,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:36:28,0.000984417,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:37:28,0.002098167,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:38:28,0.002098167,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:39:28,0.002098167,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:40:28,0.002098167,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:41:28,0.002098167,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:42:28,0.000194167,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:43:28,0.000208292,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:44:28,0.000190792,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:45:28,0.000145083,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:46:28,0.000158083,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:47:28,0.000122708,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:48:28,0.000268334,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:49:28,0.000232625,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:50:28,0.000389083,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:51:28,0.004507541,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:52:28,0.000214375,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:53:28,0.000541417,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:54:28,0.000203125,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:55:28,0.000203625,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:56:28,0.000198084,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:57:28,0.000187042,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:58:28,0.000197084,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:59:28,0.000224208,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 06:00:28,0.000787208,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 06:01:28,0.000569792,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 06:02:28,0.000155042,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 06:03:28,0.00020625,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 06:04:28,0.000185709,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 06:05:28,0.000228542,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 06:06:28,0.0046805,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 06:07:28,0.005163291,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 06:08:28,0.000166458,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 06:09:28,8.7166e-05,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 06:10:28,0.000201584,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 06:11:28,0.000109917,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 06:12:28,0.000147375,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 06:13:28,0.000108625,node_scrape_collector_duration_seconds,arp,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:30:28,0.000349083,node_scrape_collector_duration_seconds,arp,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter
2025-07-12 05:31:28,0.000119125,node_scrape_collector_duration_seconds,arp,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter
2025-07-12 05:32:28,0.000186125,node_scrape_collector_duration_seconds,arp,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter
2025-07-12 05:33:28,0.00032975,node_scrape_collector_duration_seconds,arp,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter
2025-07-12 05:34:28,0.000212583,node_scrape_collector_duration_seconds,arp,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter
2025-07-12 05:35:28,0.000308583,node_scrape_collector_duration_seconds,arp,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter
2025-07-12 05:36:28,0.000207125,node_scrape_collector_duration_seconds,arp,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter
2025-07-12 05:37:28,0.00026825,node_scrape_collector_duration_seconds,arp,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter
2025-07-12 05:38:28,0.00026825,node_scrape_collector_duration_seconds,arp,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter
2025-07-12 05:39:28,0.00026825,node_scrape_collector_duration_seconds,arp,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter
2025-07-12 05:40:28,0.00026825,node_scrape_collector_duration_seconds,arp,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter
