timestamp,value,metric_name,container,instance,job,namespace,node,pod,resource,uid,unit
2025-07-12 05:29:28,0.3,kube_pod_container_resource_limits,alloy,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker2,alloy-55f4f7d8d8-6gg5n,cpu,b6bce138-d8f9-4207-9259-b3e1ce047545,core
2025-07-12 05:30:28,0.3,kube_pod_container_resource_limits,alloy,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker2,alloy-55f4f7d8d8-6gg5n,cpu,b6bce138-d8f9-4207-9259-b3e1ce047545,core
2025-07-12 05:31:28,0.3,kube_pod_container_resource_limits,alloy,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker2,alloy-55f4f7d8d8-6gg5n,cpu,b6bce138-d8f9-4207-9259-b3e1ce047545,core
2025-07-12 05:32:28,0.3,kube_pod_container_resource_limits,alloy,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker2,alloy-55f4f7d8d8-6gg5n,cpu,b6bce138-d8f9-4207-9259-b3e1ce047545,core
2025-07-12 05:33:28,0.3,kube_pod_container_resource_limits,alloy,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker2,alloy-55f4f7d8d8-6gg5n,cpu,b6bce138-d8f9-4207-9259-b3e1ce047545,core
2025-07-12 05:34:28,0.3,kube_pod_container_resource_limits,alloy,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker2,alloy-55f4f7d8d8-6gg5n,cpu,b6bce138-d8f9-4207-9259-b3e1ce047545,core
2025-07-12 05:35:28,0.3,kube_pod_container_resource_limits,alloy,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker2,alloy-55f4f7d8d8-6gg5n,cpu,b6bce138-d8f9-4207-9259-b3e1ce047545,core
2025-07-12 05:36:28,0.3,kube_pod_container_resource_limits,alloy,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker2,alloy-55f4f7d8d8-6gg5n,cpu,b6bce138-d8f9-4207-9259-b3e1ce047545,core
2025-07-12 05:37:28,0.3,kube_pod_container_resource_limits,alloy,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker2,alloy-55f4f7d8d8-6gg5n,cpu,b6bce138-d8f9-4207-9259-b3e1ce047545,core
2025-07-12 05:38:28,0.3,kube_pod_container_resource_limits,alloy,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker2,alloy-55f4f7d8d8-6gg5n,cpu,b6bce138-d8f9-4207-9259-b3e1ce047545,core
2025-07-12 05:39:28,0.3,kube_pod_container_resource_limits,alloy,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker2,alloy-55f4f7d8d8-6gg5n,cpu,b6bce138-d8f9-4207-9259-b3e1ce047545,core
2025-07-12 05:40:28,0.3,kube_pod_container_resource_limits,alloy,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker2,alloy-55f4f7d8d8-6gg5n,cpu,b6bce138-d8f9-4207-9259-b3e1ce047545,core
2025-07-12 05:41:28,0.3,kube_pod_container_resource_limits,alloy,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker2,alloy-55f4f7d8d8-6gg5n,cpu,b6bce138-d8f9-4207-9259-b3e1ce047545,core
2025-07-12 05:42:28,0.3,kube_pod_container_resource_limits,alloy,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker2,alloy-55f4f7d8d8-6gg5n,cpu,b6bce138-d8f9-4207-9259-b3e1ce047545,core
2025-07-12 05:43:28,0.3,kube_pod_container_resource_limits,alloy,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker2,alloy-55f4f7d8d8-6gg5n,cpu,b6bce138-d8f9-4207-9259-b3e1ce047545,core
2025-07-12 05:44:28,0.3,kube_pod_container_resource_limits,alloy,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker2,alloy-55f4f7d8d8-6gg5n,cpu,b6bce138-d8f9-4207-9259-b3e1ce047545,core
2025-07-12 05:45:28,0.3,kube_pod_container_resource_limits,alloy,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker2,alloy-55f4f7d8d8-6gg5n,cpu,b6bce138-d8f9-4207-9259-b3e1ce047545,core
2025-07-12 05:46:28,0.3,kube_pod_container_resource_limits,alloy,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker2,alloy-55f4f7d8d8-6gg5n,cpu,b6bce138-d8f9-4207-9259-b3e1ce047545,core
