timestamp,value,metric_name,instance,job,namespace,pod,uid
2025-07-12 05:59:28,1752299985,kube_pod_deletion_timestamp,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,consumer-789d764dc7-587ll,8f48ec16-7e05-4715-8167-a8867bc0889b
2025-07-12 05:56:28,1752299790,kube_pod_deletion_timestamp,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,consumer-789d764dc7-7n5sz,8a1d1706-b63f-4d7d-a357-c7c1615f60bb
2025-07-12 05:55:28,1752299745,kube_pod_deletion_timestamp,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,consumer-789d764dc7-hn29t,040846cf-abe3-43dd-aff3-5ade138f6030
2025-07-12 05:59:28,1752299970,kube_pod_deletion_timestamp,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,consumer-789d764dc7-j2sp9,6621df06-73d9-495d-874b-1d8bec5ab9cc
2025-07-12 06:03:28,1752300225,kube_pod_deletion_timestamp,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,consumer-789d764dc7-phkt5,879d3c85-eab6-4da2-a6b3-cff9f95032d1
2025-07-12 05:47:28,1752299264,kube_pod_deletion_timestamp,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,consumer-789d764dc7-rdt26,55c5a28d-7e60-4e18-b3bf-f4f73d3f8c98
2025-07-12 05:36:28,1752298611,kube_pod_deletion_timestamp,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,consumer-789d764dc7-sl5zm,9b85000b-e989-4c50-b6c6-7c0e36e6aaef
2025-07-12 05:37:28,1752298611,kube_pod_deletion_timestamp,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,consumer-789d764dc7-sl5zm,9b85000b-e989-4c50-b6c6-7c0e36e6aaef
2025-07-12 05:38:28,1752298611,kube_pod_deletion_timestamp,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,consumer-789d764dc7-sl5zm,9b85000b-e989-4c50-b6c6-7c0e36e6aaef
2025-07-12 05:39:28,1752298611,kube_pod_deletion_timestamp,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,consumer-789d764dc7-sl5zm,9b85000b-e989-4c50-b6c6-7c0e36e6aaef
2025-07-12 05:40:28,1752298611,kube_pod_deletion_timestamp,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,consumer-789d764dc7-sl5zm,9b85000b-e989-4c50-b6c6-7c0e36e6aaef
2025-07-12 05:41:28,1752298611,kube_pod_deletion_timestamp,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,consumer-789d764dc7-sl5zm,9b85000b-e989-4c50-b6c6-7c0e36e6aaef
2025-07-12 05:36:28,1752298596,kube_pod_deletion_timestamp,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,consumer-789d764dc7-x5nkb,d8232d91-77b6-4f19-8a0d-b6824f2fbd11
2025-07-12 05:59:28,1752299985,kube_pod_deletion_timestamp,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,consumer-789d764dc7-587ll,8f48ec16-7e05-4715-8167-a8867bc0889b
2025-07-12 05:56:28,1752299790,kube_pod_deletion_timestamp,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,consumer-789d764dc7-7n5sz,8a1d1706-b63f-4d7d-a357-c7c1615f60bb
2025-07-12 05:55:28,1752299745,kube_pod_deletion_timestamp,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,consumer-789d764dc7-hn29t,040846cf-abe3-43dd-aff3-5ade138f6030
2025-07-12 05:59:28,1752299970,kube_pod_deletion_timestamp,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,consumer-789d764dc7-j2sp9,6621df06-73d9-495d-874b-1d8bec5ab9cc
2025-07-12 06:03:28,1752300225,kube_pod_deletion_timestamp,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,consumer-789d764dc7-phkt5,879d3c85-eab6-4da2-a6b3-cff9f95032d1
2025-07-12 05:47:28,1752299264,kube_pod_deletion_timestamp,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,consumer-789d764dc7-rdt26,55c5a28d-7e60-4e18-b3bf-f4f73d3f8c98
2025-07-12 05:36:28,1752298611,kube_pod_deletion_timestamp,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,consumer-789d764dc7-sl5zm,9b85000b-e989-4c50-b6c6-7c0e36e6aaef
2025-07-12 05:37:28,1752298611,kube_pod_deletion_timestamp,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,consumer-789d764dc7-sl5zm,9b85000b-e989-4c50-b6c6-7c0e36e6aaef
2025-07-12 05:38:28,1752298611,kube_pod_deletion_timestamp,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,consumer-789d764dc7-sl5zm,9b85000b-e989-4c50-b6c6-7c0e36e6aaef
2025-07-12 05:39:28,1752298611,kube_pod_deletion_timestamp,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,consumer-789d764dc7-sl5zm,9b85000b-e989-4c50-b6c6-7c0e36e6aaef
2025-07-12 05:40:28,1752298611,kube_pod_deletion_timestamp,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,consumer-789d764dc7-sl5zm,9b85000b-e989-4c50-b6c6-7c0e36e6aaef
2025-07-12 05:41:28,1752298611,kube_pod_deletion_timestamp,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,consumer-789d764dc7-sl5zm,9b85000b-e989-4c50-b6c6-7c0e36e6aaef
2025-07-12 05:36:28,1752298596,kube_pod_deletion_timestamp,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,consumer-789d764dc7-x5nkb,d8232d91-77b6-4f19-8a0d-b6824f2fbd11
