timestamp,value,metric_name,cpu,instance,job,mode
2025-07-12 05:30:28,52265.83,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:31:28,52319.59,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:32:28,52368.92,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:33:28,52412.45,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:34:28,52457.85,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:35:28,52501.04,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:36:28,52547.44,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:37:28,52564.06,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:38:28,52564.06,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:39:28,52564.06,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:40:28,52564.06,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:41:28,52564.06,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:42:28,52599.71,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:43:28,52649.72,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:44:28,52695.7,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:45:28,52740.86,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:46:28,52787.79,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:47:28,52834.77,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:48:28,52881.87,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:49:28,52927.69,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:50:28,52973.22,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:51:28,53013.29,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:52:28,53056.31,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:53:28,53097.52,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:54:28,53140.42,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:55:28,53185.88,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:56:28,53227.65,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:57:28,53273.4,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:58:28,53318.31,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:59:28,53363.99,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 06:00:28,53410.17,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 06:01:28,53459.62,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 06:02:28,53510.53,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 06:03:28,53561.97,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 06:04:28,53613.73,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 06:05:28,53665.11,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 06:06:28,53716.42,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 06:07:28,53770.36,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 06:08:28,53824.69,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 06:09:28,53878.62,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 06:10:28,53932.76,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 06:11:28,53986.86,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 06:12:28,54040.93,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 06:13:28,54094.79,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-12 05:30:28,61.93,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:31:28,61.97,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:32:28,62.0,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:33:28,62.01,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:34:28,62.05,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:35:28,62.07,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:36:28,62.1,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:37:28,62.11,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:38:28,62.11,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:39:28,62.11,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:40:28,62.11,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:41:28,62.11,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:42:28,62.14,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:43:28,62.16,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:44:28,62.19,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:45:28,62.21,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:46:28,62.24,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:47:28,62.26,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:48:28,62.27,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:49:28,62.3,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:50:28,62.33,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:51:28,62.36,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:52:28,62.38,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:53:28,62.4,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:54:28,62.44,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:55:28,62.47,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:56:28,62.49,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:57:28,62.53,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:58:28,62.57,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:59:28,62.59,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 06:00:28,62.62,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 06:01:28,62.65,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 06:02:28,62.66,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 06:03:28,62.68,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 06:04:28,62.7,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 06:05:28,62.73,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 06:06:28,62.76,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 06:07:28,62.78,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 06:08:28,62.8,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 06:09:28,62.83,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 06:10:28,62.87,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 06:11:28,62.89,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 06:12:28,62.92,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 06:13:28,62.94,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,iowait
2025-07-12 05:30:28,0.0,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,irq
2025-07-12 05:31:28,0.0,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,irq
2025-07-12 05:32:28,0.0,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,irq
2025-07-12 05:33:28,0.0,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,irq
2025-07-12 05:34:28,0.0,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,irq
2025-07-12 05:35:28,0.0,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,irq
2025-07-12 05:36:28,0.0,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,irq
2025-07-12 05:37:28,0.0,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,irq
2025-07-12 05:38:28,0.0,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,irq
2025-07-12 05:39:28,0.0,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,irq
2025-07-12 05:40:28,0.0,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,irq
2025-07-12 05:41:28,0.0,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,irq
