timestamp,value,metric_name,instance,job,listener_name
2025-07-12 05:30:28,0,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 05:31:28,3,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 05:32:28,9,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 05:33:28,9,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 05:34:28,9,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 05:35:28,9,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 05:36:28,9,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 05:37:28,9,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 05:38:28,9,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 05:39:28,9,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 05:40:28,9,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 05:41:28,9,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 05:42:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 05:43:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 05:44:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 05:45:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 05:46:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 05:47:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 05:48:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 05:49:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 05:50:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 05:51:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 05:52:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 05:53:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 05:54:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 05:55:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 05:56:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 05:57:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 05:58:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 05:59:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 06:00:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 06:01:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 06:02:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 06:03:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 06:04:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 06:05:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 06:06:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 06:07:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 06:08:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 06:09:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 06:10:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 06:11:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 06:12:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
2025-07-12 06:13:28,10,net_conntrack_listener_conn_closed_total,localhost:9090,prometheus,http
