timestamp,value,metric_name,generation,instance,job
2025-07-12 05:33:28,147,python_gc_collections_total,0,10.244.1.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:34:28,148,python_gc_collections_total,0,10.244.1.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:35:28,149,python_gc_collections_total,0,10.244.1.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:36:28,151,python_gc_collections_total,0,10.244.1.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:37:28,152,python_gc_collections_total,0,10.244.1.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:38:28,152,python_gc_collections_total,0,10.244.1.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:39:28,152,python_gc_collections_total,0,10.244.1.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:40:28,152,python_gc_collections_total,0,10.244.1.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:41:28,152,python_gc_collections_total,0,10.244.1.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:42:28,152,python_gc_collections_total,0,10.244.1.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:43:28,153,python_gc_collections_total,0,10.244.1.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:33:28,145,python_gc_collections_total,0,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:34:28,148,python_gc_collections_total,0,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:35:28,149,python_gc_collections_total,0,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:36:28,150,python_gc_collections_total,0,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:37:28,151,python_gc_collections_total,0,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:38:28,151,python_gc_collections_total,0,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:39:28,151,python_gc_collections_total,0,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:40:28,151,python_gc_collections_total,0,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:41:28,151,python_gc_collections_total,0,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:42:28,152,python_gc_collections_total,0,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:44:28,159,python_gc_collections_total,0,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:45:28,147,python_gc_collections_total,0,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:46:28,148,python_gc_collections_total,0,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:47:28,150,python_gc_collections_total,0,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:48:28,151,python_gc_collections_total,0,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:34:28,147,python_gc_collections_total,0,10.244.1.12:8000,prometheus.scrape.annotated_pods
2025-07-12 05:35:28,149,python_gc_collections_total,0,10.244.1.12:8000,prometheus.scrape.annotated_pods
2025-07-12 05:36:28,151,python_gc_collections_total,0,10.244.1.12:8000,prometheus.scrape.annotated_pods
2025-07-12 05:37:28,151,python_gc_collections_total,0,10.244.1.12:8000,prometheus.scrape.annotated_pods
2025-07-12 05:38:28,151,python_gc_collections_total,0,10.244.1.12:8000,prometheus.scrape.annotated_pods
2025-07-12 05:39:28,151,python_gc_collections_total,0,10.244.1.12:8000,prometheus.scrape.annotated_pods
2025-07-12 05:40:28,151,python_gc_collections_total,0,10.244.1.12:8000,prometheus.scrape.annotated_pods
2025-07-12 05:41:28,151,python_gc_collections_total,0,10.244.1.12:8000,prometheus.scrape.annotated_pods
