timestamp,value,metric_name,address,endpoint_nodename,endpointslice,instance,job,namespace,ready,serving,targetref_kind,targetref_name,targetref_namespace
2025-07-12 05:29:28,1,kube_endpointslice_endpoints,10.244.0.2,desktop-control-plane,kube-dns-k2q2b,10.244.1.4:8080,prometheus.scrape.annotated_pods,kube-system,true,false,Pod,coredns-674b8bbfcf-9wdx5,kube-system
2025-07-12 05:30:28,1,kube_endpointslice_endpoints,10.244.0.2,desktop-control-plane,kube-dns-k2q2b,10.244.1.4:8080,prometheus.scrape.annotated_pods,kube-system,true,false,Pod,coredns-674b8bbfcf-9wdx5,kube-system
2025-07-12 05:31:28,1,kube_endpointslice_endpoints,10.244.0.2,desktop-control-plane,kube-dns-k2q2b,10.244.1.4:8080,prometheus.scrape.annotated_pods,kube-system,true,false,Pod,coredns-674b8bbfcf-9wdx5,kube-system
2025-07-12 05:32:28,1,kube_endpointslice_endpoints,10.244.0.2,desktop-control-plane,kube-dns-k2q2b,10.244.1.4:8080,prometheus.scrape.annotated_pods,kube-system,true,false,Pod,coredns-674b8bbfcf-9wdx5,kube-system
2025-07-12 05:33:28,1,kube_endpointslice_endpoints,10.244.0.2,desktop-control-plane,kube-dns-k2q2b,10.244.1.4:8080,prometheus.scrape.annotated_pods,kube-system,true,false,Pod,coredns-674b8bbfcf-9wdx5,kube-system
2025-07-12 05:34:28,1,kube_endpointslice_endpoints,10.244.0.2,desktop-control-plane,kube-dns-k2q2b,10.244.1.4:8080,prometheus.scrape.annotated_pods,kube-system,true,false,Pod,coredns-674b8bbfcf-9wdx5,kube-system
2025-07-12 05:35:28,1,kube_endpointslice_endpoints,10.244.0.2,desktop-control-plane,kube-dns-k2q2b,10.244.1.4:8080,prometheus.scrape.annotated_pods,kube-system,true,false,Pod,coredns-674b8bbfcf-9wdx5,kube-system
2025-07-12 05:36:28,1,kube_endpointslice_endpoints,10.244.0.2,desktop-control-plane,kube-dns-k2q2b,10.244.1.4:8080,prometheus.scrape.annotated_pods,kube-system,true,false,Pod,coredns-674b8bbfcf-9wdx5,kube-system
2025-07-12 05:37:28,1,kube_endpointslice_endpoints,10.244.0.2,desktop-control-plane,kube-dns-k2q2b,10.244.1.4:8080,prometheus.scrape.annotated_pods,kube-system,true,false,Pod,coredns-674b8bbfcf-9wdx5,kube-system
2025-07-12 05:38:28,1,kube_endpointslice_endpoints,10.244.0.2,desktop-control-plane,kube-dns-k2q2b,10.244.1.4:8080,prometheus.scrape.annotated_pods,kube-system,true,false,Pod,coredns-674b8bbfcf-9wdx5,kube-system
2025-07-12 05:39:28,1,kube_endpointslice_endpoints,10.244.0.2,desktop-control-plane,kube-dns-k2q2b,10.244.1.4:8080,prometheus.scrape.annotated_pods,kube-system,true,false,Pod,coredns-674b8bbfcf-9wdx5,kube-system
2025-07-12 05:40:28,1,kube_endpointslice_endpoints,10.244.0.2,desktop-control-plane,kube-dns-k2q2b,10.244.1.4:8080,prometheus.scrape.annotated_pods,kube-system,true,false,Pod,coredns-674b8bbfcf-9wdx5,kube-system
