timestamp,value,metric_name,cpu,instance,job
2025-07-12 05:30:28,15512382,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:31:28,15525087,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:32:28,15536544,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:33:28,15548748,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:34:28,15569358,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:35:28,15588934,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:36:28,15611238,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:37:28,15620042,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:38:28,15620042,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:39:28,15620042,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:40:28,15620042,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:41:28,15620042,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:42:28,15636160,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:43:28,15650475,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:44:28,15666834,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:45:28,15681011,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:46:28,15700391,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:47:28,15717360,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:48:28,15730844,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:49:28,15744905,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:50:28,15761774,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:51:28,15778940,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:52:28,15798094,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:53:28,15820759,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:54:28,15842687,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:55:28,15862921,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:56:28,15879981,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:57:28,15896835,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:58:28,15914710,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:59:28,15936595,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 06:00:28,15955136,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 06:01:28,15972815,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 06:02:28,15989790,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 06:03:28,16004089,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 06:04:28,16019990,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 06:05:28,16034876,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 06:06:28,16048916,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 06:07:28,16062443,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 06:08:28,16075531,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 06:09:28,16086910,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 06:10:28,16100180,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 06:11:28,16111787,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 06:12:28,16124849,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 06:13:28,16138914,node_softnet_processed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-12 05:29:28,15480873,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:30:28,15512379,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:31:28,15525084,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:32:28,15536528,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:33:28,15548723,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:34:28,15569349,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:35:28,15588931,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:36:28,15611184,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:37:28,15619734,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:38:28,15619734,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:39:28,15619734,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:40:28,15619734,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:41:28,15619734,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:42:28,15636128,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:43:28,15650420,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:44:28,15666792,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:45:28,15680990,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:46:28,15700340,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:47:28,15717355,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:48:28,15730827,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:49:28,15744835,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:50:28,15761715,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:51:28,15778903,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:52:28,15798030,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:53:28,15820744,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:54:28,15842622,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:55:28,15862872,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:56:28,15879924,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:57:28,15896806,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:58:28,15914671,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:59:28,15936519,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 06:00:28,15955096,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 06:01:28,15972765,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 06:02:28,15989760,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 06:03:28,16004040,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 06:04:28,16019930,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 06:05:28,16034833,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 06:06:28,16048901,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 06:07:28,16062401,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 06:08:28,16075526,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 06:09:28,16086834,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 06:10:28,16100161,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 06:11:28,16111709,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 06:12:28,16124833,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 06:13:28,16138884,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-12 05:29:28,15480874,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:30:28,15512379,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:31:28,15525086,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:32:28,15536544,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-12 05:33:28,15548747,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
