timestamp,value,metric_name,container,instance,job,namespace,node,pod,resource,uid,unit
2025-07-12 05:31:28,0.01,kube_pod_init_container_resource_requests,wait-for-consumer,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,load-test-baseline-hj8q7,cpu,25091ec8-ac38-481c-9081-029ea50cfa4f,core
2025-07-12 05:32:28,0.01,kube_pod_init_container_resource_requests,wait-for-consumer,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,load-test-baseline-hj8q7,cpu,25091ec8-ac38-481c-9081-029ea50cfa4f,core
2025-07-12 05:33:28,0.01,kube_pod_init_container_resource_requests,wait-for-consumer,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,load-test-baseline-hj8q7,cpu,25091ec8-ac38-481c-9081-029ea50cfa4f,core
2025-07-12 05:34:28,0.01,kube_pod_init_container_resource_requests,wait-for-consumer,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,load-test-baseline-hj8q7,cpu,25091ec8-ac38-481c-9081-029ea50cfa4f,core
2025-07-12 05:35:28,0.01,kube_pod_init_container_resource_requests,wait-for-consumer,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,load-test-baseline-hj8q7,cpu,25091ec8-ac38-481c-9081-029ea50cfa4f,core
2025-07-12 05:36:28,0.01,kube_pod_init_container_resource_requests,wait-for-consumer,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,load-test-baseline-hj8q7,cpu,25091ec8-ac38-481c-9081-029ea50cfa4f,core
2025-07-12 05:37:28,0.01,kube_pod_init_container_resource_requests,wait-for-consumer,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,load-test-baseline-hj8q7,cpu,25091ec8-ac38-481c-9081-029ea50cfa4f,core
2025-07-12 05:38:28,0.01,kube_pod_init_container_resource_requests,wait-for-consumer,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,load-test-baseline-hj8q7,cpu,25091ec8-ac38-481c-9081-029ea50cfa4f,core
2025-07-12 05:39:28,0.01,kube_pod_init_container_resource_requests,wait-for-consumer,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,load-test-baseline-hj8q7,cpu,25091ec8-ac38-481c-9081-029ea50cfa4f,core
2025-07-12 05:40:28,0.01,kube_pod_init_container_resource_requests,wait-for-consumer,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,load-test-baseline-hj8q7,cpu,25091ec8-ac38-481c-9081-029ea50cfa4f,core
