timestamp,value,metric_name,container,instance,job,namespace,pod,uid
2025-07-12 05:29:28,1,kube_pod_container_status_ready,alloy,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,alloy-55f4f7d8d8-6gg5n,b6bce138-d8f9-4207-9259-b3e1ce047545
2025-07-12 05:30:28,1,kube_pod_container_status_ready,alloy,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,alloy-55f4f7d8d8-6gg5n,b6bce138-d8f9-4207-9259-b3e1ce047545
2025-07-12 05:31:28,1,kube_pod_container_status_ready,alloy,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,alloy-55f4f7d8d8-6gg5n,b6bce138-d8f9-4207-9259-b3e1ce047545
2025-07-12 05:32:28,1,kube_pod_container_status_ready,alloy,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,alloy-55f4f7d8d8-6gg5n,b6bce138-d8f9-4207-9259-b3e1ce047545
2025-07-12 05:33:28,1,kube_pod_container_status_ready,alloy,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,alloy-55f4f7d8d8-6gg5n,b6bce138-d8f9-4207-9259-b3e1ce047545
2025-07-12 05:34:28,1,kube_pod_container_status_ready,alloy,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,alloy-55f4f7d8d8-6gg5n,b6bce138-d8f9-4207-9259-b3e1ce047545
2025-07-12 05:35:28,1,kube_pod_container_status_ready,alloy,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,alloy-55f4f7d8d8-6gg5n,b6bce138-d8f9-4207-9259-b3e1ce047545
2025-07-12 05:36:28,1,kube_pod_container_status_ready,alloy,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,alloy-55f4f7d8d8-6gg5n,b6bce138-d8f9-4207-9259-b3e1ce047545
2025-07-12 05:37:28,1,kube_pod_container_status_ready,alloy,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,alloy-55f4f7d8d8-6gg5n,b6bce138-d8f9-4207-9259-b3e1ce047545
2025-07-12 05:38:28,1,kube_pod_container_status_ready,alloy,10.244.1.4:8080,prometheus.scrape.annotated_pods,nimbusguard,alloy-55f4f7d8d8-6gg5n,b6bce138-d8f9-4207-9259-b3e1ce047545
