timestamp,value,metric_name,instance,job
2025-07-12 05:33:28,61677568,process_resident_memory_bytes,10.244.1.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:34:28,61808640,process_resident_memory_bytes,10.244.1.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:35:28,58650624,process_resident_memory_bytes,10.244.1.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:36:28,58650624,process_resident_memory_bytes,10.244.1.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:37:28,58781696,process_resident_memory_bytes,10.244.1.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:38:28,58781696,process_resident_memory_bytes,10.244.1.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:39:28,58781696,process_resident_memory_bytes,10.244.1.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:40:28,58781696,process_resident_memory_bytes,10.244.1.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:41:28,58781696,process_resident_memory_bytes,10.244.1.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:42:28,60100608,process_resident_memory_bytes,10.244.1.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:43:28,60100608,process_resident_memory_bytes,10.244.1.10:8000,prometheus.scrape.annotated_pods
2025-07-12 05:33:28,61673472,process_resident_memory_bytes,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:34:28,197017600,process_resident_memory_bytes,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:35:28,60170240,process_resident_memory_bytes,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:36:28,60170240,process_resident_memory_bytes,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:37:28,60170240,process_resident_memory_bytes,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:38:28,60170240,process_resident_memory_bytes,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:39:28,60170240,process_resident_memory_bytes,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:40:28,60170240,process_resident_memory_bytes,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:41:28,60170240,process_resident_memory_bytes,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:42:28,194912256,process_resident_memory_bytes,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:44:28,665358336,process_resident_memory_bytes,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:45:28,61935616,process_resident_memory_bytes,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:46:28,62066688,process_resident_memory_bytes,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-12 05:47:28,58925056,process_resident_memory_bytes,10.244.1.11:8000,prometheus.scrape.annotated_pods
