timestamp,value,metric_name,instance,job,job_name,namespace
2025-07-12 05:31:28,2100,kube_job_spec_active_deadline_seconds,10.244.1.4:8080,prometheus.scrape.annotated_pods,load-test-baseline,nimbusguard
2025-07-12 05:32:28,2100,kube_job_spec_active_deadline_seconds,10.244.1.4:8080,prometheus.scrape.annotated_pods,load-test-baseline,nimbusguard
2025-07-12 05:33:28,2100,kube_job_spec_active_deadline_seconds,10.244.1.4:8080,prometheus.scrape.annotated_pods,load-test-baseline,nimbusguard
2025-07-12 05:34:28,2100,kube_job_spec_active_deadline_seconds,10.244.1.4:8080,prometheus.scrape.annotated_pods,load-test-baseline,nimbusguard
2025-07-12 05:35:28,2100,kube_job_spec_active_deadline_seconds,10.244.1.4:8080,prometheus.scrape.annotated_pods,load-test-baseline,nimbusguard
2025-07-12 05:36:28,2100,kube_job_spec_active_deadline_seconds,10.244.1.4:8080,prometheus.scrape.annotated_pods,load-test-baseline,nimbusguard
2025-07-12 05:37:28,2100,kube_job_spec_active_deadline_seconds,10.244.1.4:8080,prometheus.scrape.annotated_pods,load-test-baseline,nimbusguard
2025-07-12 05:38:28,2100,kube_job_spec_active_deadline_seconds,10.244.1.4:8080,prometheus.scrape.annotated_pods,load-test-baseline,nimbusguard
2025-07-12 05:39:28,2100,kube_job_spec_active_deadline_seconds,10.244.1.4:8080,prometheus.scrape.annotated_pods,load-test-baseline,nimbusguard
2025-07-12 05:40:28,2100,kube_job_spec_active_deadline_seconds,10.244.1.4:8080,prometheus.scrape.annotated_pods,load-test-baseline,nimbusguard
2025-07-12 05:41:28,2100,kube_job_spec_active_deadline_seconds,10.244.1.4:8080,prometheus.scrape.annotated_pods,load-test-baseline,nimbusguard
2025-07-12 05:42:28,2100,kube_job_spec_active_deadline_seconds,10.244.1.4:8080,prometheus.scrape.annotated_pods,load-test-baseline,nimbusguard
2025-07-12 05:43:28,2100,kube_job_spec_active_deadline_seconds,10.244.1.4:8080,prometheus.scrape.annotated_pods,load-test-baseline,nimbusguard
