timestamp,value,metric_name,component_id,component_path,instance,job,remote_name,url
2025-07-12 05:30:28,1752298217,prometheus_remote_storage_queue_highest_sent_timestamp_seconds,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,6fb2dc,http://prometheus:9090/api/v1/write
2025-07-12 05:31:28,1752298277,prometheus_remote_storage_queue_highest_sent_timestamp_seconds,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,6fb2dc,http://prometheus:9090/api/v1/write
2025-07-12 05:32:28,1752298337,prometheus_remote_storage_queue_highest_sent_timestamp_seconds,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,6fb2dc,http://prometheus:9090/api/v1/write
2025-07-12 05:33:28,1752298397,prometheus_remote_storage_queue_highest_sent_timestamp_seconds,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,6fb2dc,http://prometheus:9090/api/v1/write
2025-07-12 05:34:28,1752298457,prometheus_remote_storage_queue_highest_sent_timestamp_seconds,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,6fb2dc,http://prometheus:9090/api/v1/write
2025-07-12 05:35:28,1752298517,prometheus_remote_storage_queue_highest_sent_timestamp_seconds,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,6fb2dc,http://prometheus:9090/api/v1/write
2025-07-12 05:36:28,1752298577,prometheus_remote_storage_queue_highest_sent_timestamp_seconds,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,6fb2dc,http://prometheus:9090/api/v1/write
2025-07-12 05:37:28,1752298607,prometheus_remote_storage_queue_highest_sent_timestamp_seconds,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,6fb2dc,http://prometheus:9090/api/v1/write
2025-07-12 05:38:28,1752298607,prometheus_remote_storage_queue_highest_sent_timestamp_seconds,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,6fb2dc,http://prometheus:9090/api/v1/write
2025-07-12 05:39:28,1752298607,prometheus_remote_storage_queue_highest_sent_timestamp_seconds,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,6fb2dc,http://prometheus:9090/api/v1/write
2025-07-12 05:40:28,1752298607,prometheus_remote_storage_queue_highest_sent_timestamp_seconds,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,6fb2dc,http://prometheus:9090/api/v1/write
2025-07-12 05:41:28,1752298607,prometheus_remote_storage_queue_highest_sent_timestamp_seconds,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,6fb2dc,http://prometheus:9090/api/v1/write
2025-07-12 05:42:28,1752298945,prometheus_remote_storage_queue_highest_sent_timestamp_seconds,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,6fb2dc,http://prometheus:9090/api/v1/write
2025-07-12 05:43:28,1752299005,prometheus_remote_storage_queue_highest_sent_timestamp_seconds,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,6fb2dc,http://prometheus:9090/api/v1/write
2025-07-12 05:44:28,1752299065,prometheus_remote_storage_queue_highest_sent_timestamp_seconds,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,6fb2dc,http://prometheus:9090/api/v1/write
2025-07-12 05:45:28,1752299125,prometheus_remote_storage_queue_highest_sent_timestamp_seconds,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,6fb2dc,http://prometheus:9090/api/v1/write
