timestamp,value,metric_name,device,fstype,instance,job,mountpoint
2025-07-07 10:10:11,183479558144,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-07 10:11:11,183472824320,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-07 10:12:11,183417397248,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-07 10:13:11,183409967104,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-07 10:14:11,183403851776,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-07 10:15:11,183392190464,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-07 10:16:11,183381716992,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-07 10:17:11,183375216640,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-07 10:18:11,183367659520,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-07 10:19:11,183361409024,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-07 10:20:11,183350153216,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-07 10:21:11,183342501888,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-07 10:22:11,183336759296,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
2025-07-07 10:23:11,183206809600,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.2:9100,prometheus.scrape.annotated_pods,/var
