timestamp,value,metric_name,instance,job,job_name,namespace
2025-07-07 10:23:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:24:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:25:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:26:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:27:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:28:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:29:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:30:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:31:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:32:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:33:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:34:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:35:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:36:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:37:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:38:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:39:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:40:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:41:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:42:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:43:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:44:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:45:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:46:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:47:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:48:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:49:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:50:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:51:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:52:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:53:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:54:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:55:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:56:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:57:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:58:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:59:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 11:00:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 11:01:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 11:02:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 11:03:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 11:04:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 11:05:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 11:06:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 11:07:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 11:08:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 11:09:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 11:10:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 11:11:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 11:12:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 11:13:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 11:14:11,2000,kube_job_spec_active_deadline_seconds,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 10:23:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:24:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:25:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:26:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:27:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:28:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:29:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:30:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:31:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:32:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:33:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:34:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:35:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:36:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:37:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:38:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:39:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:40:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:41:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:42:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:43:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:44:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:45:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:46:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:47:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:48:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:49:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:50:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:51:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:52:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:53:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:54:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 10:55:11,2000,kube_job_spec_active_deadline_seconds,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
