timestamp,value,metric_name,instance,job,lease,namespace
2025-07-05 17:54:05,1751738024,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 17:55:05,1751738086,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 17:56:05,1751738146,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 17:57:05,1751738208,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 17:58:05,1751738259,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 17:59:05,1751738320,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:00:05,1751738381,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:01:05,1751738442,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:02:05,1751738503,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:03:05,1751738565,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:04:05,1751738626,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:05:05,1751738688,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:06:05,1751738739,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:07:05,1751738800,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:08:05,1751738862,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:09:05,1751738924,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:10:05,1751738985,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:11:05,1751739046,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:12:05,1751739107,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:13:05,1751739158,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:14:05,1751739219,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:15:05,1751739281,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:16:05,1751739341,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:17:05,1751739402,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:18:05,1751739464,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:19:05,1751739526,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:20:05,1751739587,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:21:05,1751739638,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:22:05,1751739699,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:23:05,1751739760,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:24:05,1751739821,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:25:05,1751739882,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:26:05,1751739943,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:27:05,1751740005,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:28:05,1751740066,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:29:05,1751740127,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:30:05,1751740179,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:31:05,1751740239,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:32:05,1751740301,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:33:05,1751740362,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:34:05,1751740423,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:35:05,1751740484,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:36:05,1751740545,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:37:05,1751740607,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:38:05,1751740658,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:39:05,1751740718,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:40:05,1751740779,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:41:05,1751740840,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:42:05,1751740901,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:43:05,1751740962,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:44:05,1751741023,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:45:05,1751741054,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:46:05,1751741150,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:47:05,1751741150,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:48:05,1751741150,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:49:05,1751741150,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:50:05,1751741398,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:51:05,1751741398,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:52:05,1751741398,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:53:05,1751741398,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:54:05,1751741398,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:58:05,1751741871,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 18:59:05,1751741871,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:00:05,1751741871,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:01:05,1751742047,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:02:05,1751742108,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:03:05,1751742159,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:04:05,1751742220,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:05:05,1751742282,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:06:05,1751742343,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:07:05,1751742404,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:08:05,1751742466,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:09:05,1751742527,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:10:05,1751742588,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:11:05,1751742639,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:12:05,1751742700,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:13:05,1751742762,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:14:05,1751742822,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:15:05,1751742884,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:16:05,1751742884,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:17:05,1751742884,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:18:05,1751742884,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:19:05,1751742884,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:20:05,1751743187,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:21:05,1751743248,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:22:05,1751743309,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:23:05,1751743361,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:24:05,1751743422,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:25:05,1751743484,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:26:05,1751743544,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:27:05,1751743605,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:28:05,1751743667,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:29:05,1751743728,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:30:05,1751743789,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:31:05,1751743851,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:32:05,1751743902,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:33:05,1751743963,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:34:05,1751743963,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:35:05,1751743963,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:36:05,1751743963,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:37:05,1751743963,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:41:05,1751743994,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:42:05,1751743994,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:43:05,1751743994,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:44:05,1751743994,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:45:05,1751743994,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:58:05,1751744460,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 19:59:05,1751744460,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 20:00:05,1751744460,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 20:01:05,1751744460,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 20:02:05,1751744460,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 20:13:05,1751745481,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 20:14:05,1751745481,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 20:15:05,1751745481,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 20:16:05,1751745481,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 20:17:05,1751745481,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 20:22:05,1751746353,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 20:23:05,1751746353,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 20:24:05,1751746353,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 20:25:05,1751746353,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 20:26:05,1751746353,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 20:37:05,1751746891,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 20:38:05,1751746891,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 20:39:05,1751746891,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 20:40:05,1751746891,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 20:41:05,1751746891,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 20:50:05,1751747823,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 20:51:05,1751747823,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 20:52:05,1751747823,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 20:53:05,1751747823,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 20:54:05,1751747823,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 21:15:05,1751750046,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 21:16:05,1751750046,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-05 21:17:05,1751750046,kube_lease_renew_time,10.244.2.7:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
