timestamp,value,metric_name,component_id,component_path,host,instance,job
2025-07-05 17:32:05,263103,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 17:33:05,300247,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 17:34:05,340032,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 17:35:05,385423,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 17:36:05,423031,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 17:37:05,475790,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 17:38:05,546571,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 17:39:05,613920,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 17:40:05,680999,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 17:41:05,746278,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 17:42:05,832578,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 17:43:05,916705,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 17:44:05,997298,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 17:45:05,1072643,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 17:46:05,1150263,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 17:47:05,1234335,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 17:48:05,1316666,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 17:49:05,1395410,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 17:50:05,1468645,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 17:51:05,1539169,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 17:52:05,1618146,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 17:53:05,1710616,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 17:54:05,1801450,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 17:55:05,1887739,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 17:56:05,1966413,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 17:57:05,2055297,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 17:58:05,2146100,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 17:59:05,2227967,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 18:00:05,2315459,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 18:01:05,2409862,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 18:02:05,2502173,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 18:03:05,2599699,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 18:04:05,2689459,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 18:05:05,2771412,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 18:06:05,2873812,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-05 18:07:05,2989634,loki_write_encoded_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
