timestamp,value,metric_name,condition,instance,job,job_name,namespace
2025-07-07 11:02:11,0,kube_job_failed,false,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 11:03:11,0,kube_job_failed,false,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 11:04:11,0,kube_job_failed,false,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 11:05:11,0,kube_job_failed,false,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 11:06:11,0,kube_job_failed,false,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 11:07:11,0,kube_job_failed,false,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 11:08:11,0,kube_job_failed,false,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 11:09:11,0,kube_job_failed,false,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 11:10:11,0,kube_job_failed,false,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 11:11:11,0,kube_job_failed,false,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 11:12:11,0,kube_job_failed,false,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 11:13:11,0,kube_job_failed,false,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 11:14:11,0,kube_job_failed,false,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-test-comparison-baseline,nimbusguard
2025-07-07 11:02:11,0,kube_job_failed,false,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 11:03:11,0,kube_job_failed,false,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 11:04:11,0,kube_job_failed,false,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 11:05:11,0,kube_job_failed,false,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
2025-07-07 11:06:11,0,kube_job_failed,false,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,load-test-comparison-baseline,nimbusguard
