timestamp,value,metric_name,component_id,component_path,instance,job,le,remote_name,url
2025-07-07 10:57:11,11614,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,+Inf,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:58:11,11878,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,+Inf,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:59:11,12142,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,+Inf,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:00:11,12409,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,+Inf,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:01:11,12681,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,+Inf,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:02:11,12951,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,+Inf,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:03:11,13220,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,+Inf,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:04:11,13489,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,+Inf,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:05:11,13757,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,+Inf,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:06:11,14026,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,+Inf,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:07:11,14295,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,+Inf,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:08:11,14564,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,+Inf,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:09:11,14835,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,+Inf,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:10:11,15117,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,+Inf,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:11:11,15411,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,+Inf,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:12:11,15716,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,+Inf,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:13:11,16016,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,+Inf,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:14:11,16304,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,+Inf,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:11:11,248,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:12:11,428,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:13:11,620,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:14:11,821,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:15:11,1032,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:16:11,1225,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:17:11,1418,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:18:11,1605,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:19:11,1804,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:20:11,2000,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:21:11,2192,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:22:11,2392,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:23:11,2594,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:24:11,2828,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:25:11,3041,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:26:11,3260,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:27:11,3514,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:28:11,3775,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:29:11,4011,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:30:11,4226,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:31:11,4427,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:32:11,4642,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:33:11,4831,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:34:11,5050,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:35:11,5286,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:36:11,5531,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:37:11,5791,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:38:11,6064,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:39:11,6326,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:40:11,6595,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:41:11,6855,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:42:11,7094,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:43:11,7320,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:44:11,7554,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:45:11,7789,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:46:11,8014,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:47:11,8014,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:48:11,8014,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:49:11,8014,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:50:11,8014,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:52:11,8129,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:53:11,8368,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:54:11,8604,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:55:11,8813,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:56:11,9049,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:57:11,9280,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:58:11,9502,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:59:11,9727,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:00:11,9966,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:01:11,10212,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:02:11,10452,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:03:11,10659,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:04:11,10851,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:05:11,11041,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:06:11,11235,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:07:11,11428,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:08:11,11664,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:09:11,11901,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:10:11,12144,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:11:11,12381,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:12:11,12612,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:13:11,12852,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 11:14:11,13075,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.005,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:11:11,329,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.01,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:12:11,587,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.01,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:13:11,857,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.01,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:14:11,1135,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.01,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:15:11,1416,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.01,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:16:11,1694,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.01,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:17:11,1971,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.01,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:18:11,2246,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.01,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:19:11,2524,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.01,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:20:11,2794,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.01,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:21:11,3065,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.01,7a31b7,http://prometheus:9090/api/v1/write
2025-07-07 10:22:11,3335,prometheus_remote_storage_sent_batch_duration_seconds_bucket,prometheus.remote_write.default,/,alloy:8080,alloy-metrics,0.01,7a31b7,http://prometheus:9090/api/v1/write
