timestamp,value,metric_name,instance,job,namespace,pod,uid
2025-07-05 23:40:05,1751751855,kube_pod_completion_time,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-generator-prod-29195864-sdr9m,434c31b2-7d0d-4981-b6f4-e5b3993c11e1
2025-07-05 23:41:05,1751751855,kube_pod_completion_time,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-generator-prod-29195864-sdr9m,434c31b2-7d0d-4981-b6f4-e5b3993c11e1
2025-07-05 23:46:05,1751751855,kube_pod_completion_time,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-generator-prod-29195864-sdr9m,434c31b2-7d0d-4981-b6f4-e5b3993c11e1
2025-07-05 23:47:05,1751751855,kube_pod_completion_time,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-generator-prod-29195864-sdr9m,434c31b2-7d0d-4981-b6f4-e5b3993c11e1
2025-07-05 23:48:05,1751751855,kube_pod_completion_time,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-generator-prod-29195864-sdr9m,434c31b2-7d0d-4981-b6f4-e5b3993c11e1
2025-07-05 23:49:05,1751751855,kube_pod_completion_time,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-generator-prod-29195864-sdr9m,434c31b2-7d0d-4981-b6f4-e5b3993c11e1
2025-07-05 23:50:05,1751751855,kube_pod_completion_time,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-generator-prod-29195864-sdr9m,434c31b2-7d0d-4981-b6f4-e5b3993c11e1
2025-07-05 22:02:05,1751752903,kube_pod_completion_time,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-generator-prod-29195881-vrwg7,fab5342f-93cc-4d12-8f1b-819517a8cf80
2025-07-05 22:03:05,1751752903,kube_pod_completion_time,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-generator-prod-29195881-vrwg7,fab5342f-93cc-4d12-8f1b-819517a8cf80
2025-07-05 22:04:05,1751752903,kube_pod_completion_time,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-generator-prod-29195881-vrwg7,fab5342f-93cc-4d12-8f1b-819517a8cf80
2025-07-05 22:05:05,1751752903,kube_pod_completion_time,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-generator-prod-29195881-vrwg7,fab5342f-93cc-4d12-8f1b-819517a8cf80
2025-07-05 22:06:05,1751752903,kube_pod_completion_time,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-generator-prod-29195881-vrwg7,fab5342f-93cc-4d12-8f1b-819517a8cf80
2025-07-05 22:18:05,1751752903,kube_pod_completion_time,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-generator-prod-29195881-vrwg7,fab5342f-93cc-4d12-8f1b-819517a8cf80
2025-07-05 22:19:05,1751752903,kube_pod_completion_time,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-generator-prod-29195881-vrwg7,fab5342f-93cc-4d12-8f1b-819517a8cf80
2025-07-05 22:20:05,1751752903,kube_pod_completion_time,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-generator-prod-29195881-vrwg7,fab5342f-93cc-4d12-8f1b-819517a8cf80
2025-07-05 22:21:05,1751752903,kube_pod_completion_time,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-generator-prod-29195881-vrwg7,fab5342f-93cc-4d12-8f1b-819517a8cf80
2025-07-05 22:22:05,1751752903,kube_pod_completion_time,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-generator-prod-29195881-vrwg7,fab5342f-93cc-4d12-8f1b-819517a8cf80
2025-07-05 22:34:05,1751752903,kube_pod_completion_time,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-generator-prod-29195881-vrwg7,fab5342f-93cc-4d12-8f1b-819517a8cf80
2025-07-05 22:35:05,1751752903,kube_pod_completion_time,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-generator-prod-29195881-vrwg7,fab5342f-93cc-4d12-8f1b-819517a8cf80
2025-07-05 22:36:05,1751752903,kube_pod_completion_time,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-generator-prod-29195881-vrwg7,fab5342f-93cc-4d12-8f1b-819517a8cf80
2025-07-05 22:37:05,1751752903,kube_pod_completion_time,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-generator-prod-29195881-vrwg7,fab5342f-93cc-4d12-8f1b-819517a8cf80
2025-07-05 22:38:05,1751752903,kube_pod_completion_time,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-generator-prod-29195881-vrwg7,fab5342f-93cc-4d12-8f1b-819517a8cf80
