timestamp,value,metric_name,cpu,instance,job
2025-07-07 10:10:11,82,node_softnet_times_squeezed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-07 10:11:11,82,node_softnet_times_squeezed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-07 10:12:11,83,node_softnet_times_squeezed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-07 10:13:11,83,node_softnet_times_squeezed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-07 10:14:11,83,node_softnet_times_squeezed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-07 10:15:11,83,node_softnet_times_squeezed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-07 10:16:11,84,node_softnet_times_squeezed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-07 10:17:11,84,node_softnet_times_squeezed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-07 10:18:11,84,node_softnet_times_squeezed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-07 10:19:11,84,node_softnet_times_squeezed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-07 10:20:11,85,node_softnet_times_squeezed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-07 10:21:11,85,node_softnet_times_squeezed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-07 10:22:11,85,node_softnet_times_squeezed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-07 10:23:11,85,node_softnet_times_squeezed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-07 10:24:11,85,node_softnet_times_squeezed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-07 10:25:11,85,node_softnet_times_squeezed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-07 10:26:11,85,node_softnet_times_squeezed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-07 10:27:11,87,node_softnet_times_squeezed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-07 10:28:11,88,node_softnet_times_squeezed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-07 10:29:11,88,node_softnet_times_squeezed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-07 10:30:11,88,node_softnet_times_squeezed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
2025-07-07 10:31:11,88,node_softnet_times_squeezed_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods
