timestamp,value,metric_name,container,instance,job,namespace,node,pod,resource,uid,unit
2025-07-05 17:38:05,0.05,kube_pod_init_container_resource_limits,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,desktop-worker,load-generator-prod-29195617-94ww6,cpu,f1c85790-12fd-409a-b57a-eefe9b1abfdc,core
2025-07-05 17:39:05,0.05,kube_pod_init_container_resource_limits,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,desktop-worker,load-generator-prod-29195617-94ww6,cpu,f1c85790-12fd-409a-b57a-eefe9b1abfdc,core
2025-07-05 17:38:05,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,desktop-worker,load-generator-prod-29195617-94ww6,memory,f1c85790-12fd-409a-b57a-eefe9b1abfdc,byte
2025-07-05 17:39:05,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,desktop-worker,load-generator-prod-29195617-94ww6,memory,f1c85790-12fd-409a-b57a-eefe9b1abfdc,byte
2025-07-05 17:40:05,0.05,kube_pod_init_container_resource_limits,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,desktop-worker,load-generator-prod-29195619-wpnjx,cpu,7289c0cb-5e06-4e77-b7bc-12f665cb961a,core
2025-07-05 17:41:05,0.05,kube_pod_init_container_resource_limits,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,desktop-worker,load-generator-prod-29195619-wpnjx,cpu,7289c0cb-5e06-4e77-b7bc-12f665cb961a,core
2025-07-05 17:42:05,0.05,kube_pod_init_container_resource_limits,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,desktop-worker,load-generator-prod-29195619-wpnjx,cpu,7289c0cb-5e06-4e77-b7bc-12f665cb961a,core
2025-07-05 17:40:05,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,desktop-worker,load-generator-prod-29195619-wpnjx,memory,7289c0cb-5e06-4e77-b7bc-12f665cb961a,byte
2025-07-05 17:41:05,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,desktop-worker,load-generator-prod-29195619-wpnjx,memory,7289c0cb-5e06-4e77-b7bc-12f665cb961a,byte
2025-07-05 17:42:05,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,desktop-worker,load-generator-prod-29195619-wpnjx,memory,7289c0cb-5e06-4e77-b7bc-12f665cb961a,byte
2025-07-05 18:00:05,0.05,kube_pod_init_container_resource_limits,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,desktop-worker,load-generator-prod-29195639-zn72x,cpu,5dd60d76-e3e4-4a91-a716-5cf05ba50499,core
2025-07-05 18:01:05,0.05,kube_pod_init_container_resource_limits,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,desktop-worker,load-generator-prod-29195639-zn72x,cpu,5dd60d76-e3e4-4a91-a716-5cf05ba50499,core
2025-07-05 18:02:05,0.05,kube_pod_init_container_resource_limits,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,desktop-worker,load-generator-prod-29195639-zn72x,cpu,5dd60d76-e3e4-4a91-a716-5cf05ba50499,core
