timestamp,value,metric_name,container,instance,job,namespace,pod,reason,uid
2025-07-05 18:20:05,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,load-generator-prod-29195659-nx6l9,PodInitializing,9f5f60a5-f4f5-4639-8ad4-b7defa6f3213
2025-07-05 19:14:05,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,load-generator-prod-29195713-6qp2r,PodInitializing,81ec07c2-e0cf-406a-be46-7bdeb0fdede3
2025-07-05 19:20:05,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,load-generator-prod-29195719-zvshz,PodInitializing,55fe98c0-63dc-4503-88e5-d8ab56205d02
2025-07-05 19:21:05,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,load-generator-prod-29195719-zvshz,PodInitializing,55fe98c0-63dc-4503-88e5-d8ab56205d02
2025-07-05 19:22:05,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,load-generator-prod-29195719-zvshz,PodInitializing,55fe98c0-63dc-4503-88e5-d8ab56205d02
2025-07-05 19:23:05,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,load-generator-prod-29195719-zvshz,PodInitializing,55fe98c0-63dc-4503-88e5-d8ab56205d02
2025-07-05 19:24:05,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,load-generator-prod-29195719-zvshz,PodInitializing,55fe98c0-63dc-4503-88e5-d8ab56205d02
2025-07-05 22:17:05,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,load-generator-prod-29195897-kj9mv,PodInitializing,b1c02057-f761-45e4-b6e4-fb14a33b2b6a
2025-07-05 22:18:05,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,load-generator-prod-29195897-kj9mv,PodInitializing,b1c02057-f761-45e4-b6e4-fb14a33b2b6a
2025-07-05 22:19:05,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,load-generator-prod-29195897-kj9mv,PodInitializing,b1c02057-f761-45e4-b6e4-fb14a33b2b6a
2025-07-05 22:20:05,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,load-generator-prod-29195897-kj9mv,PodInitializing,b1c02057-f761-45e4-b6e4-fb14a33b2b6a
2025-07-05 22:21:05,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,load-generator-prod-29195897-kj9mv,PodInitializing,b1c02057-f761-45e4-b6e4-fb14a33b2b6a
2025-07-05 22:49:05,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,load-generator-prod-29195928-q8hls,PodInitializing,bc85116e-979e-4c7e-b808-f468c325971e
2025-07-05 22:50:05,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,load-generator-prod-29195928-q8hls,PodInitializing,bc85116e-979e-4c7e-b808-f468c325971e
2025-07-05 22:51:05,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,load-generator-prod-29195928-q8hls,PodInitializing,bc85116e-979e-4c7e-b808-f468c325971e
2025-07-05 22:52:05,1,kube_pod_init_container_status_waiting_reason,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,load-generator-prod-29195928-q8hls,PodInitializing,bc85116e-979e-4c7e-b808-f468c325971e
