timestamp,value,metric_name,container,instance,job,namespace,pod,uid
2025-07-05 17:38:05,0,kube_pod_init_container_status_ready,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,load-generator-prod-29195617-94ww6,f1c85790-12fd-409a-b57a-eefe9b1abfdc
2025-07-05 17:39:05,0,kube_pod_init_container_status_ready,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,load-generator-prod-29195617-94ww6,f1c85790-12fd-409a-b57a-eefe9b1abfdc
2025-07-05 17:40:05,0,kube_pod_init_container_status_ready,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,load-generator-prod-29195619-wpnjx,7289c0cb-5e06-4e77-b7bc-12f665cb961a
2025-07-05 17:41:05,0,kube_pod_init_container_status_ready,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,load-generator-prod-29195619-wpnjx,7289c0cb-5e06-4e77-b7bc-12f665cb961a
2025-07-05 17:42:05,0,kube_pod_init_container_status_ready,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,load-generator-prod-29195619-wpnjx,7289c0cb-5e06-4e77-b7bc-12f665cb961a
2025-07-05 17:43:05,0,kube_pod_init_container_status_ready,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,load-generator-prod-29195622-zsf47,fa806587-bcc2-4fe5-9383-166c79be278d
2025-07-05 17:44:05,0,kube_pod_init_container_status_ready,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,load-generator-prod-29195622-zsf47,fa806587-bcc2-4fe5-9383-166c79be278d
2025-07-05 17:45:05,0,kube_pod_init_container_status_ready,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,load-generator-prod-29195624-gwf2z,a470928f-6a73-4d50-8a06-dcd867e9bd2d
2025-07-05 17:46:05,0,kube_pod_init_container_status_ready,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,load-generator-prod-29195624-gwf2z,a470928f-6a73-4d50-8a06-dcd867e9bd2d
2025-07-05 17:47:05,0,kube_pod_init_container_status_ready,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,load-generator-prod-29195624-gwf2z,a470928f-6a73-4d50-8a06-dcd867e9bd2d
2025-07-05 17:48:05,0,kube_pod_init_container_status_ready,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,load-generator-prod-29195627-5qt4l,ff2bc656-14b4-4c03-a0dc-812e14316b3a
2025-07-05 17:49:05,0,kube_pod_init_container_status_ready,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,load-generator-prod-29195627-5qt4l,ff2bc656-14b4-4c03-a0dc-812e14316b3a
2025-07-05 17:50:05,0,kube_pod_init_container_status_ready,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,load-generator-prod-29195629-zfn77,9b4fecf7-e177-432a-b591-7914aeb18ecd
2025-07-05 17:51:05,0,kube_pod_init_container_status_ready,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,load-generator-prod-29195629-zfn77,9b4fecf7-e177-432a-b591-7914aeb18ecd
2025-07-05 17:52:05,0,kube_pod_init_container_status_ready,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,load-generator-prod-29195629-zfn77,9b4fecf7-e177-432a-b591-7914aeb18ecd
2025-07-05 17:53:05,0,kube_pod_init_container_status_ready,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,load-generator-prod-29195632-vgqt8,d08e4e2b-83ab-4db9-808a-0d83be6e6108
2025-07-05 17:54:05,0,kube_pod_init_container_status_ready,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,load-generator-prod-29195632-vgqt8,d08e4e2b-83ab-4db9-808a-0d83be6e6108
2025-07-05 17:55:05,0,kube_pod_init_container_status_ready,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,load-generator-prod-29195634-gmb9f,6ab84cc2-4f6a-4c10-afd4-2f5d6cf4c1c5
2025-07-05 17:56:05,0,kube_pod_init_container_status_ready,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,load-generator-prod-29195634-gmb9f,6ab84cc2-4f6a-4c10-afd4-2f5d6cf4c1c5
2025-07-05 17:57:05,0,kube_pod_init_container_status_ready,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,load-generator-prod-29195634-gmb9f,6ab84cc2-4f6a-4c10-afd4-2f5d6cf4c1c5
2025-07-05 17:58:05,0,kube_pod_init_container_status_ready,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,load-generator-prod-29195637-zk252,6d3a78d6-ef85-49c9-a1fb-c4cad61b513a
2025-07-05 17:59:05,0,kube_pod_init_container_status_ready,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,load-generator-prod-29195637-zk252,6d3a78d6-ef85-49c9-a1fb-c4cad61b513a
2025-07-05 18:00:05,0,kube_pod_init_container_status_ready,wait-for-consumer,10.244.2.7:8080,prometheus.scrape.annotated_pods,default,load-generator-prod-29195639-zn72x,5dd60d76-e3e4-4a91-a716-5cf05ba50499
