timestamp,value,metric_name,cpu,instance,job,mode
2025-07-07 10:10:11,11440.2,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-07 10:11:11,11494.15,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-07 10:12:11,11547.88,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-07 10:13:11,11601.91,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-07 10:14:11,11655.82,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-07 10:15:11,11709.32,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-07 10:16:11,11763.42,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-07 10:17:11,11817.86,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-07 10:18:11,11872.09,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-07 10:19:11,11926.35,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-07 10:20:11,11980.52,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-07 10:21:11,12034.54,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-07 10:22:11,12088.58,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-07 10:23:11,12141.77,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-07 10:24:11,12193.73,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-07 10:25:11,12246.75,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-07 10:26:11,12298.96,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
2025-07-07 10:27:11,12352.7,node_cpu_seconds_total,0,172.18.0.2:9100,prometheus.scrape.annotated_pods,idle
