timestamp,value,metric_name,instance,job,job_name,namespace,owner_is_controller,owner_kind,owner_name
2025-07-05 17:32:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195611,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 17:33:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195611,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 17:34:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195611,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 17:33:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195612,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 17:34:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195612,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 17:35:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195612,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 17:34:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195613,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 17:35:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195613,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 17:36:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195613,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 17:35:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195614,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 17:36:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195614,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 17:37:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195614,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 17:36:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195615,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 17:37:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195615,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 17:37:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195616,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 17:38:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195616,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 17:38:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195617,default,true,CronJob,load-generator-prod
2025-07-05 17:39:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195617,default,true,CronJob,load-generator-prod
2025-07-05 17:40:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195617,default,true,CronJob,load-generator-prod
2025-07-05 17:41:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195617,default,true,CronJob,load-generator-prod
2025-07-05 17:42:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195617,default,true,CronJob,load-generator-prod
2025-07-05 17:38:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195617,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 17:39:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195617,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 17:39:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195618,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 17:40:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195618,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 17:40:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195619,default,true,CronJob,load-generator-prod
2025-07-05 17:41:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195619,default,true,CronJob,load-generator-prod
2025-07-05 17:42:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195619,default,true,CronJob,load-generator-prod
2025-07-05 17:43:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195619,default,true,CronJob,load-generator-prod
2025-07-05 17:44:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195619,default,true,CronJob,load-generator-prod
2025-07-05 17:40:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195619,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 17:41:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195619,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 17:41:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195620,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 17:42:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195620,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 17:42:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195621,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 17:43:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195621,nimbusguard,true,CronJob,load-generator-prod
2025-07-05 17:43:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195622,default,true,CronJob,load-generator-prod
2025-07-05 17:44:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195622,default,true,CronJob,load-generator-prod
2025-07-05 17:45:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195622,default,true,CronJob,load-generator-prod
2025-07-05 17:46:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195622,default,true,CronJob,load-generator-prod
2025-07-05 17:47:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195622,default,true,CronJob,load-generator-prod
2025-07-05 17:43:05,1,kube_job_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,load-generator-prod-29195622,nimbusguard,true,CronJob,load-generator-prod
