timestamp,value,metric_name,instance,job,type
2025-07-07 11:05:11,27847617,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-07 11:06:11,28391573,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-07 11:07:11,28935529,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-07 11:08:11,29477485,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-07 11:09:11,30029441,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-07 11:10:11,30603397,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-07 11:11:11,31197353,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-07 11:12:11,31813309,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-07 11:13:11,32417265,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-07 11:14:11,32997221,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-07 10:10:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:11:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:12:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:13:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:14:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:15:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:16:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:17:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:18:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:19:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:20:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:21:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:22:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:23:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:24:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:25:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:26:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:27:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:28:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:29:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:30:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
