timestamp,value,metric_name,component_id,component_path,host,instance,job
2025-07-07 10:11:11,226704,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-07 10:12:11,285146,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-07 10:13:11,351229,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-07 10:14:11,420623,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-07 10:15:11,493955,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-07 10:16:11,561863,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-07 10:17:11,624295,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-07 10:18:11,685475,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-07 10:19:11,748156,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-07 10:20:11,808829,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-07 10:21:11,874281,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-07 10:22:11,942341,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-07 10:23:11,1006018,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-07 10:24:11,1073014,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-07 10:25:11,1145860,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-07 10:26:11,1226750,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-07 10:27:11,1308695,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-07 10:28:11,1386338,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-07 10:29:11,1465865,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-07 10:30:11,1543444,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-07 10:31:11,1607076,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-07 10:32:11,1671865,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-07 10:33:11,1728677,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-07 10:34:11,1788004,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-07 10:35:11,1858238,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
2025-07-07 10:36:11,1939899,loki_write_sent_bytes_total,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics
