timestamp,value,metric_name,instance,job,node,resource,unit
2025-07-07 10:10:11,8,kube_node_status_capacity,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-07 10:11:11,8,kube_node_status_capacity,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-07 10:12:11,8,kube_node_status_capacity,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-07 10:13:11,8,kube_node_status_capacity,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-07 10:14:11,8,kube_node_status_capacity,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-07 10:15:11,8,kube_node_status_capacity,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-07 10:16:11,8,kube_node_status_capacity,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-07 10:17:11,8,kube_node_status_capacity,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-07 10:18:11,8,kube_node_status_capacity,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-07 10:19:11,8,kube_node_status_capacity,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-07 10:20:11,8,kube_node_status_capacity,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-07 10:21:11,8,kube_node_status_capacity,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-07 10:22:11,8,kube_node_status_capacity,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-07 10:23:11,8,kube_node_status_capacity,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
2025-07-07 10:24:11,8,kube_node_status_capacity,10.244.2.7:8080,prometheus.scrape.annotated_pods,desktop-control-plane,cpu,core
