timestamp,value,metric_name,handler,instance,job
2025-07-07 10:13:11,1751883158.4462662,http_request_size_bytes_created,/health,10.244.1.10:8000,prometheus.scrape.annotated_pods
2025-07-07 10:14:11,1751883158.4462662,http_request_size_bytes_created,/health,10.244.1.10:8000,prometheus.scrape.annotated_pods
2025-07-07 10:15:11,1751883158.4462662,http_request_size_bytes_created,/health,10.244.1.10:8000,prometheus.scrape.annotated_pods
2025-07-07 10:16:11,1751883158.4462662,http_request_size_bytes_created,/health,10.244.1.10:8000,prometheus.scrape.annotated_pods
2025-07-07 10:17:11,1751883158.4462662,http_request_size_bytes_created,/health,10.244.1.10:8000,prometheus.scrape.annotated_pods
2025-07-07 10:18:11,1751883158.4462662,http_request_size_bytes_created,/health,10.244.1.10:8000,prometheus.scrape.annotated_pods
2025-07-07 10:14:11,1751883218.6214938,http_request_size_bytes_created,/health,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-07 10:15:11,1751883218.6214938,http_request_size_bytes_created,/health,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-07 10:16:11,1751883218.6214938,http_request_size_bytes_created,/health,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-07 10:17:11,1751883218.6214938,http_request_size_bytes_created,/health,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-07 10:18:11,1751883218.6214938,http_request_size_bytes_created,/health,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-07 10:19:11,1751883218.6214938,http_request_size_bytes_created,/health,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-07 10:20:11,1751883218.6214938,http_request_size_bytes_created,/health,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-07 10:21:11,1751883218.6214938,http_request_size_bytes_created,/health,10.244.1.11:8000,prometheus.scrape.annotated_pods
2025-07-07 10:23:11,1751883790.774274,http_request_size_bytes_created,/health,10.244.1.13:8000,prometheus.scrape.annotated_pods
2025-07-07 10:24:11,1751883790.774274,http_request_size_bytes_created,/health,10.244.1.13:8000,prometheus.scrape.annotated_pods
2025-07-07 10:25:11,1751883790.774274,http_request_size_bytes_created,/health,10.244.1.13:8000,prometheus.scrape.annotated_pods
2025-07-07 10:26:11,1751883790.774274,http_request_size_bytes_created,/health,10.244.1.13:8000,prometheus.scrape.annotated_pods
2025-07-07 10:27:11,1751883790.774274,http_request_size_bytes_created,/health,10.244.1.13:8000,prometheus.scrape.annotated_pods
2025-07-07 10:28:11,1751883790.774274,http_request_size_bytes_created,/health,10.244.1.13:8000,prometheus.scrape.annotated_pods
2025-07-07 10:29:11,1751883790.774274,http_request_size_bytes_created,/health,10.244.1.13:8000,prometheus.scrape.annotated_pods
2025-07-07 10:26:11,1751883941.2366793,http_request_size_bytes_created,/health,10.244.1.14:8000,prometheus.scrape.annotated_pods
2025-07-07 10:27:11,1751883941.2366793,http_request_size_bytes_created,/health,10.244.1.14:8000,prometheus.scrape.annotated_pods
2025-07-07 10:28:11,1751883941.2366793,http_request_size_bytes_created,/health,10.244.1.14:8000,prometheus.scrape.annotated_pods
2025-07-07 10:29:11,1751883941.2366793,http_request_size_bytes_created,/health,10.244.1.14:8000,prometheus.scrape.annotated_pods
2025-07-07 10:30:11,1751883941.2366793,http_request_size_bytes_created,/health,10.244.1.14:8000,prometheus.scrape.annotated_pods
2025-07-07 10:27:11,1751884001.433146,http_request_size_bytes_created,/health,10.244.1.15:8000,prometheus.scrape.annotated_pods
2025-07-07 10:28:11,1751884001.433146,http_request_size_bytes_created,/health,10.244.1.15:8000,prometheus.scrape.annotated_pods
2025-07-07 10:36:11,1751884513.6051364,http_request_size_bytes_created,/health,10.244.1.18:8000,prometheus.scrape.annotated_pods
2025-07-07 10:37:11,1751884513.6051364,http_request_size_bytes_created,/health,10.244.1.18:8000,prometheus.scrape.annotated_pods
2025-07-07 10:38:11,1751884513.6051364,http_request_size_bytes_created,/health,10.244.1.18:8000,prometheus.scrape.annotated_pods
2025-07-07 10:39:11,1751884513.6051364,http_request_size_bytes_created,/health,10.244.1.18:8000,prometheus.scrape.annotated_pods
2025-07-07 10:40:11,1751884513.6051364,http_request_size_bytes_created,/health,10.244.1.18:8000,prometheus.scrape.annotated_pods
2025-07-07 10:41:11,1751884513.6051364,http_request_size_bytes_created,/health,10.244.1.18:8000,prometheus.scrape.annotated_pods
2025-07-07 10:37:11,1751884573.8038971,http_request_size_bytes_created,/health,10.244.1.19:8000,prometheus.scrape.annotated_pods
2025-07-07 10:38:11,1751884573.8038971,http_request_size_bytes_created,/health,10.244.1.19:8000,prometheus.scrape.annotated_pods
2025-07-07 10:39:11,1751884573.8038971,http_request_size_bytes_created,/health,10.244.1.19:8000,prometheus.scrape.annotated_pods
2025-07-07 10:38:11,1751884634.494773,http_request_size_bytes_created,/health,10.244.1.20:8000,prometheus.scrape.annotated_pods
