timestamp,value,metric_name,cpu,instance,job
2025-07-13 17:25:48,626330,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:26:48,640345,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:27:48,652835,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:28:48,667726,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:29:48,682439,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:30:48,700483,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:31:48,715297,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:32:48,733574,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:33:48,750318,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:34:48,763125,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:35:48,776563,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:36:48,788999,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:37:48,801748,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:38:48,816632,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:39:48,829114,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:40:48,844950,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:41:48,860345,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:42:48,875025,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:43:48,890651,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:44:48,906189,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:45:48,921833,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:46:48,938329,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:47:48,953596,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:48:48,968385,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:49:48,985402,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:50:48,999338,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:51:48,1013289,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:52:48,1028678,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:53:48,1045580,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:54:48,1061496,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:55:48,1078604,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:56:48,1095498,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:57:48,1113442,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:58:48,1130007,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:59:48,1144309,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 18:00:48,1159369,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 18:01:48,1174541,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 18:02:48,1190689,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 18:03:48,1205375,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 18:04:48,1222115,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 18:05:48,1235254,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 18:06:48,1249719,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 18:07:48,1264053,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 18:08:48,1280922,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 18:09:48,1294930,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 18:10:48,1310299,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 18:11:48,1325898,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 18:12:48,1339465,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 18:13:48,1352184,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 18:14:48,1365011,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 18:15:48,1378804,node_softnet_processed_total,0,172.18.0.3:9100,prometheus.scrape.annotated_pods
2025-07-13 17:25:48,626339,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-13 17:26:48,640360,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-13 17:27:48,652845,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-13 17:28:48,667736,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-13 17:29:48,682445,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-13 17:30:48,700492,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-13 17:31:48,715307,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-13 17:32:48,733640,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-13 17:33:48,750323,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-13 17:34:48,763155,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-13 17:35:48,776595,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-13 17:36:48,789004,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-13 17:37:48,801791,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-13 17:38:48,816647,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-13 17:39:48,829199,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-13 17:40:48,844971,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-13 17:41:48,860374,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-13 17:42:48,875085,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-13 17:43:48,890666,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-13 17:44:48,906196,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-13 17:45:48,921850,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-13 17:46:48,938343,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-13 17:47:48,953612,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-13 17:48:48,968402,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-13 17:49:48,985461,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
2025-07-13 17:50:48,999403,node_softnet_processed_total,0,172.18.0.4:9100,prometheus.scrape.annotated_pods
