timestamp,value,metric_name,instance,job,listener_name
2025-07-13 17:25:48,2006,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:26:48,2123,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:27:48,2235,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:28:48,2345,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:29:48,2453,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:30:48,2563,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:31:48,2691,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:32:48,2773,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:33:48,2908,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:34:48,3021,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:35:48,3129,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:36:48,3239,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:37:48,3349,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:38:48,3457,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:39:48,3567,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:40:48,3675,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:41:48,3784,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:42:48,3894,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:43:48,4002,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:44:48,4092,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:45:48,4201,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:46:48,4310,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:47:48,4421,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:48:48,4529,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:49:48,4643,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:50:48,4751,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:51:48,4859,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:52:48,4968,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:53:48,5078,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:54:48,5186,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:55:48,5297,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:56:48,5405,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:57:48,5514,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:58:48,5622,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 17:59:48,5730,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 18:00:48,5831,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 18:01:48,5929,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 18:02:48,6039,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 18:03:48,6156,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 18:04:48,6264,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 18:05:48,6372,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 18:06:48,6481,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 18:07:48,6591,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 18:08:48,6700,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 18:09:48,6808,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 18:10:48,6920,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 18:11:48,7028,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 18:12:48,7136,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 18:13:48,7245,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 18:14:48,7355,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
2025-07-13 18:15:48,7463,net_conntrack_listener_conn_accepted_total,localhost:9090,prometheus,http
