timestamp,value,metric_name,device,fstype,instance,job,mountpoint
2025-07-13 17:25:48,170128007168,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:26:48,170121711616,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:27:48,170110255104,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:28:48,170102673408,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:29:48,170090201088,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:30:48,170085535744,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:31:48,170079227904,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:32:48,170071625728,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:33:48,170059747328,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:34:48,170053107712,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:35:48,170052161536,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:36:48,170046201856,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:37:48,170034552832,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:38:48,170028167168,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:39:48,170022289408,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:40:48,170013818880,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:41:48,170006765568,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:42:48,169998483456,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:43:48,169987846144,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:44:48,169980346368,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:45:48,169977868288,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:46:48,169969586176,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:47:48,169958625280,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:48:48,169951801344,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:49:48,169943277568,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:50:48,169934848000,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:51:48,169928192000,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:52:48,169921077248,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:53:48,169908801536,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:54:48,169902026752,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:55:48,169899954176,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:56:48,169887698944,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-13 17:57:48,169880625152,node_filesystem_avail_bytes,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
