timestamp,value,metric_name,container,instance,job,namespace,pod,uid
2025-07-13 17:36:48,1,kube_pod_init_container_status_waiting,wait-for-consumer,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,load-test-baseline-qj9dm,ba21404d-e1b9-4ca9-ba1c-74982e026845
2025-07-13 17:37:48,0,kube_pod_init_container_status_waiting,wait-for-consumer,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,load-test-baseline-qj9dm,ba21404d-e1b9-4ca9-ba1c-74982e026845
2025-07-13 17:38:48,0,kube_pod_init_container_status_waiting,wait-for-consumer,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,load-test-baseline-qj9dm,ba21404d-e1b9-4ca9-ba1c-74982e026845
2025-07-13 17:39:48,0,kube_pod_init_container_status_waiting,wait-for-consumer,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,load-test-baseline-qj9dm,ba21404d-e1b9-4ca9-ba1c-74982e026845
2025-07-13 17:40:48,0,kube_pod_init_container_status_waiting,wait-for-consumer,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,load-test-baseline-qj9dm,ba21404d-e1b9-4ca9-ba1c-74982e026845
2025-07-13 17:41:48,0,kube_pod_init_container_status_waiting,wait-for-consumer,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,load-test-baseline-qj9dm,ba21404d-e1b9-4ca9-ba1c-74982e026845
2025-07-13 17:42:48,0,kube_pod_init_container_status_waiting,wait-for-consumer,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,load-test-baseline-qj9dm,ba21404d-e1b9-4ca9-ba1c-74982e026845
2025-07-13 17:43:48,0,kube_pod_init_container_status_waiting,wait-for-consumer,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,load-test-baseline-qj9dm,ba21404d-e1b9-4ca9-ba1c-74982e026845
2025-07-13 17:44:48,0,kube_pod_init_container_status_waiting,wait-for-consumer,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,load-test-baseline-qj9dm,ba21404d-e1b9-4ca9-ba1c-74982e026845
2025-07-13 17:45:48,0,kube_pod_init_container_status_waiting,wait-for-consumer,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,load-test-baseline-qj9dm,ba21404d-e1b9-4ca9-ba1c-74982e026845
2025-07-13 17:46:48,0,kube_pod_init_container_status_waiting,wait-for-consumer,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,load-test-baseline-qj9dm,ba21404d-e1b9-4ca9-ba1c-74982e026845
2025-07-13 17:47:48,0,kube_pod_init_container_status_waiting,wait-for-consumer,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,load-test-baseline-qj9dm,ba21404d-e1b9-4ca9-ba1c-74982e026845
