timestamp,value,metric_name,instance,job,quantile
2025-07-13 17:25:48,3.874e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:26:48,3.874e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:27:48,4.292e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:28:48,3.584e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:29:48,4.459e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:30:48,4.417e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:31:48,3.708e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:32:48,4.291e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:33:48,2.958e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:34:48,2.958e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:35:48,3.083e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:36:48,4.375e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:37:48,3.083e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:38:48,3.042e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:39:48,3.167e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:40:48,3.167e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:41:48,3.292e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:42:48,3.376e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:43:48,3.208e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:44:48,3.208e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:45:48,3.374e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:46:48,3.417e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:47:48,3.249e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:48:48,3.166e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:49:48,3.332e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:50:48,3.124e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:51:48,3.124e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:52:48,3.167e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:53:48,3.167e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:54:48,3.333e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:55:48,3.167e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:56:48,3.167e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:57:48,3.167e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:58:48,3.208e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:59:48,3.208e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 18:00:48,3.209e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 18:01:48,3.167e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 18:02:48,3.251e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 18:03:48,3.292e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 18:04:48,3.125e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 18:05:48,2.999e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 18:06:48,3.249e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 18:07:48,3.291e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 18:08:48,4.792e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 18:09:48,4.667e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 18:10:48,4.084e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 18:11:48,4e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 18:12:48,3.708e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 18:13:48,4.208e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 18:14:48,4.875e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 18:15:48,4.417e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0
2025-07-13 17:25:48,1.0917e-05,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0.25
2025-07-13 17:26:48,9.667e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0.25
2025-07-13 17:27:48,9.958e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0.25
2025-07-13 17:28:48,9.999e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0.25
2025-07-13 17:29:48,1.2083e-05,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0.25
2025-07-13 17:30:48,1.0667e-05,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0.25
2025-07-13 17:31:48,1.0041e-05,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0.25
2025-07-13 17:32:48,9.001e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0.25
2025-07-13 17:33:48,8.25e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0.25
2025-07-13 17:34:48,3.791e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0.25
2025-07-13 17:35:48,4.667e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0.25
2025-07-13 17:36:48,9.958e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0.25
2025-07-13 17:37:48,4.125e-06,go_gc_duration_seconds,172.18.0.3:9100,prometheus.scrape.annotated_pods,0.25
