timestamp,value,metric_name,instance,job,lease,namespace
2025-07-13 17:25:48,1752427542,kube_lease_renew_time,10.244.2.8:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-13 17:26:48,1752427603,kube_lease_renew_time,10.244.2.8:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-13 17:27:48,1752427664,kube_lease_renew_time,10.244.2.8:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-13 17:28:48,1752427725,kube_lease_renew_time,10.244.2.8:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-13 17:29:48,1752427786,kube_lease_renew_time,10.244.2.8:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-13 17:30:48,1752427838,kube_lease_renew_time,10.244.2.8:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-13 17:31:48,1752427899,kube_lease_renew_time,10.244.2.8:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-13 17:32:48,1752427961,kube_lease_renew_time,10.244.2.8:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-13 17:33:48,1752428022,kube_lease_renew_time,10.244.2.8:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-13 17:34:48,1752428083,kube_lease_renew_time,10.244.2.8:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-13 17:35:48,1752428145,kube_lease_renew_time,10.244.2.8:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-13 17:36:48,1752428207,kube_lease_renew_time,10.244.2.8:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-13 17:37:48,1752428257,kube_lease_renew_time,10.244.2.8:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-13 17:38:48,1752428319,kube_lease_renew_time,10.244.2.8:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-13 17:39:48,1752428380,kube_lease_renew_time,10.244.2.8:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-13 17:40:48,1752428441,kube_lease_renew_time,10.244.2.8:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-13 17:41:48,1752428502,kube_lease_renew_time,10.244.2.8:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-13 17:42:48,1752428563,kube_lease_renew_time,10.244.2.8:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-13 17:43:48,1752428625,kube_lease_renew_time,10.244.2.8:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-13 17:44:48,1752428686,kube_lease_renew_time,10.244.2.8:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-13 17:45:48,1752428747,kube_lease_renew_time,10.244.2.8:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
2025-07-13 17:46:48,1752428797,kube_lease_renew_time,10.244.2.8:8080,prometheus.scrape.annotated_pods,apiserver-vpqqjsh2llykgcqohqziw5r7bq,kube-system
