timestamp,value,metric_name,container,instance,job,namespace,node,pod,resource,uid,unit
2025-07-13 17:36:48,0.05,kube_pod_init_container_resource_limits,wait-for-consumer,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,load-test-baseline-qj9dm,cpu,ba21404d-e1b9-4ca9-ba1c-74982e026845,core
2025-07-13 17:37:48,0.05,kube_pod_init_container_resource_limits,wait-for-consumer,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,load-test-baseline-qj9dm,cpu,ba21404d-e1b9-4ca9-ba1c-74982e026845,core
2025-07-13 17:38:48,0.05,kube_pod_init_container_resource_limits,wait-for-consumer,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,load-test-baseline-qj9dm,cpu,ba21404d-e1b9-4ca9-ba1c-74982e026845,core
2025-07-13 17:39:48,0.05,kube_pod_init_container_resource_limits,wait-for-consumer,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,load-test-baseline-qj9dm,cpu,ba21404d-e1b9-4ca9-ba1c-74982e026845,core
2025-07-13 17:40:48,0.05,kube_pod_init_container_resource_limits,wait-for-consumer,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,load-test-baseline-qj9dm,cpu,ba21404d-e1b9-4ca9-ba1c-74982e026845,core
2025-07-13 17:41:48,0.05,kube_pod_init_container_resource_limits,wait-for-consumer,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,load-test-baseline-qj9dm,cpu,ba21404d-e1b9-4ca9-ba1c-74982e026845,core
2025-07-13 17:42:48,0.05,kube_pod_init_container_resource_limits,wait-for-consumer,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,load-test-baseline-qj9dm,cpu,ba21404d-e1b9-4ca9-ba1c-74982e026845,core
2025-07-13 17:43:48,0.05,kube_pod_init_container_resource_limits,wait-for-consumer,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,load-test-baseline-qj9dm,cpu,ba21404d-e1b9-4ca9-ba1c-74982e026845,core
2025-07-13 17:44:48,0.05,kube_pod_init_container_resource_limits,wait-for-consumer,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,load-test-baseline-qj9dm,cpu,ba21404d-e1b9-4ca9-ba1c-74982e026845,core
2025-07-13 17:45:48,0.05,kube_pod_init_container_resource_limits,wait-for-consumer,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,load-test-baseline-qj9dm,cpu,ba21404d-e1b9-4ca9-ba1c-74982e026845,core
