timestamp,value,metric_name,container,instance,job,namespace,pod,reason,uid
2025-07-13 18:07:48,1,kube_pod_container_status_terminated_reason,load-generator,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,load-test-baseline-qj9dm,Completed,ba21404d-e1b9-4ca9-ba1c-74982e026845
2025-07-13 18:08:48,1,kube_pod_container_status_terminated_reason,load-generator,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,load-test-baseline-qj9dm,Completed,ba21404d-e1b9-4ca9-ba1c-74982e026845
2025-07-13 18:09:48,1,kube_pod_container_status_terminated_reason,load-generator,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,load-test-baseline-qj9dm,Completed,ba21404d-e1b9-4ca9-ba1c-74982e026845
2025-07-13 18:10:48,1,kube_pod_container_status_terminated_reason,load-generator,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,load-test-baseline-qj9dm,Completed,ba21404d-e1b9-4ca9-ba1c-74982e026845
2025-07-13 18:11:48,1,kube_pod_container_status_terminated_reason,load-generator,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,load-test-baseline-qj9dm,Completed,ba21404d-e1b9-4ca9-ba1c-74982e026845
2025-07-13 18:12:48,1,kube_pod_container_status_terminated_reason,load-generator,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,load-test-baseline-qj9dm,Completed,ba21404d-e1b9-4ca9-ba1c-74982e026845
2025-07-13 18:13:48,1,kube_pod_container_status_terminated_reason,load-generator,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,load-test-baseline-qj9dm,Completed,ba21404d-e1b9-4ca9-ba1c-74982e026845
2025-07-13 18:14:48,1,kube_pod_container_status_terminated_reason,load-generator,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,load-test-baseline-qj9dm,Completed,ba21404d-e1b9-4ca9-ba1c-74982e026845
2025-07-13 18:15:48,1,kube_pod_container_status_terminated_reason,load-generator,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,load-test-baseline-qj9dm,Completed,ba21404d-e1b9-4ca9-ba1c-74982e026845
2025-07-13 17:34:48,1,kube_pod_container_status_terminated_reason,load-generator,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,load-test-heavy-jxh4l,Completed,6cd96d64-3fc2-48bc-9715-0f59f9629d22
2025-07-13 17:35:48,1,kube_pod_container_status_terminated_reason,load-generator,10.244.2.8:8080,prometheus.scrape.annotated_pods,nimbusguard,load-test-heavy-jxh4l,Completed,6cd96d64-3fc2-48bc-9715-0f59f9629d22
2025-07-13 18:07:48,1,kube_pod_container_status_terminated_reason,load-generator,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-test-baseline-qj9dm,Completed,ba21404d-e1b9-4ca9-ba1c-74982e026845
2025-07-13 18:08:48,1,kube_pod_container_status_terminated_reason,load-generator,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-test-baseline-qj9dm,Completed,ba21404d-e1b9-4ca9-ba1c-74982e026845
2025-07-13 18:09:48,1,kube_pod_container_status_terminated_reason,load-generator,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-test-baseline-qj9dm,Completed,ba21404d-e1b9-4ca9-ba1c-74982e026845
2025-07-13 18:10:48,1,kube_pod_container_status_terminated_reason,load-generator,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-test-baseline-qj9dm,Completed,ba21404d-e1b9-4ca9-ba1c-74982e026845
2025-07-13 18:11:48,1,kube_pod_container_status_terminated_reason,load-generator,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-test-baseline-qj9dm,Completed,ba21404d-e1b9-4ca9-ba1c-74982e026845
2025-07-13 18:12:48,1,kube_pod_container_status_terminated_reason,load-generator,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-test-baseline-qj9dm,Completed,ba21404d-e1b9-4ca9-ba1c-74982e026845
2025-07-13 18:13:48,1,kube_pod_container_status_terminated_reason,load-generator,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-test-baseline-qj9dm,Completed,ba21404d-e1b9-4ca9-ba1c-74982e026845
2025-07-13 18:14:48,1,kube_pod_container_status_terminated_reason,load-generator,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-test-baseline-qj9dm,Completed,ba21404d-e1b9-4ca9-ba1c-74982e026845
2025-07-13 18:15:48,1,kube_pod_container_status_terminated_reason,load-generator,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-test-baseline-qj9dm,Completed,ba21404d-e1b9-4ca9-ba1c-74982e026845
2025-07-13 17:34:48,1,kube_pod_container_status_terminated_reason,load-generator,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-test-heavy-jxh4l,Completed,6cd96d64-3fc2-48bc-9715-0f59f9629d22
2025-07-13 17:35:48,1,kube_pod_container_status_terminated_reason,load-generator,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-test-heavy-jxh4l,Completed,6cd96d64-3fc2-48bc-9715-0f59f9629d22
